,Count,Min,Mean,Median,Max
2022-11-01 04:00:00+01:00,75.0,30.0,207.41333333333333,138.0,1582.0
2022-11-01 04:30:00+01:00,75.0,36.0,188.98666666666668,148.0,1328.0
2022-11-01 05:00:00+01:00,75.0,14.0,164.66666666666666,142.0,1094.0
2022-11-01 05:30:00+01:00,75.0,12.0,185.12,148.0,1064.0
2022-11-01 06:00:00+01:00,75.0,26.0,182.74666666666667,150.0,962.0
2022-11-01 06:30:00+01:00,75.0,46.0,184.42666666666668,146.0,960.0
2022-11-01 07:00:00+01:00,75.0,12.0,191.52,146.0,910.0
2022-11-01 07:30:00+01:00,75.0,18.0,190.24,144.0,908.0
2022-11-01 08:00:00+01:00,75.0,14.0,199.57333333333332,176.0,846.0
2022-11-01 08:30:00+01:00,75.0,38.0,269.2266666666667,188.0,1244.0
2022-11-01 09:00:00+01:00,75.0,0.0,284.24,200.0,1764.0
2022-11-01 09:30:00+01:00,75.0,0.0,292.08,212.0,1632.0
2022-11-01 10:00:00+01:00,75.0,2.0,405.14666666666665,232.0,3270.0
2022-11-01 10:30:00+01:00,75.0,0.0,332.37333333333333,226.0,2176.0
2022-11-01 11:00:00+01:00,75.0,0.0,327.49333333333334,212.0,1608.0
2022-11-01 11:30:00+01:00,75.0,0.0,418.58666666666664,212.0,2948.0
2022-11-01 12:00:00+01:00,75.0,0.0,452.37333333333333,248.0,2228.0
2022-11-01 12:30:00+01:00,75.0,0.0,460.64,274.0,2450.0
2022-11-01 13:00:00+01:00,75.0,0.0,451.81333333333333,290.0,3416.0
2022-11-01 13:30:00+01:00,75.0,0.0,478.6933333333333,296.0,2498.0
2022-11-01 14:00:00+01:00,75.0,0.0,410.02666666666664,254.0,2316.0
2022-11-01 14:30:00+01:00,75.0,0.0,415.73333333333335,284.0,2402.0
2022-11-01 15:00:00+01:00,75.0,0.0,464.08,272.0,3122.0
2022-11-01 15:30:00+01:00,75.0,2.0,350.56,202.0,1782.0
2022-11-01 16:00:00+01:00,75.0,0.0,307.0933333333333,204.0,1112.0
2022-11-01 16:30:00+01:00,75.0,6.0,330.8,226.0,1532.0
2022-11-01 17:00:00+01:00,75.0,16.0,370.74666666666667,232.0,2708.0
2022-11-01 17:30:00+01:00,75.0,32.0,360.6666666666667,234.0,1728.0
2022-11-01 18:00:00+01:00,75.0,24.0,438.53333333333336,312.0,1958.0
2022-11-01 18:30:00+01:00,75.0,24.0,408.9066666666667,308.0,1698.0
2022-11-01 19:00:00+01:00,75.0,32.0,506.3466666666667,282.0,3782.0
2022-11-01 19:30:00+01:00,75.0,42.0,553.6266666666667,304.0,2412.0
2022-11-01 20:00:00+01:00,75.0,48.0,442.6933333333333,328.0,1886.0
2022-11-01 20:30:00+01:00,75.0,34.0,515.04,370.0,3088.0
2022-11-01 21:00:00+01:00,75.0,34.0,509.04,328.0,2708.0
2022-11-01 21:30:00+01:00,75.0,20.0,445.81333333333333,324.0,3196.0
2022-11-01 22:00:00+01:00,75.0,14.0,406.58666666666664,288.0,2220.0
2022-11-01 22:30:00+01:00,75.0,50.0,331.12,246.0,2326.0
2022-11-01 23:00:00+01:00,75.0,30.0,316.1333333333333,254.0,1542.0
2022-11-01 23:30:00+01:00,75.0,12.0,301.17333333333335,210.0,1530.0
2022-11-02 00:00:00+01:00,75.0,22.0,230.05333333333334,182.0,1372.0
2022-11-02 00:30:00+01:00,75.0,32.0,225.70666666666668,168.0,1416.0
2022-11-02 01:00:00+01:00,75.0,28.0,247.05333333333334,166.0,2816.0
2022-11-02 01:30:00+01:00,75.0,12.0,249.09333333333333,142.0,2838.0
2022-11-02 02:00:00+01:00,75.0,14.0,243.56,146.0,2918.0
2022-11-02 02:30:00+01:00,75.0,28.0,230.8,142.0,2906.0
2022-11-02 03:00:00+01:00,75.0,28.0,230.52,150.0,2094.0
2022-11-02 03:30:00+01:00,75.0,12.0,207.82666666666665,142.0,2080.0
2022-11-02 04:00:00+01:00,75.0,14.0,204.49333333333334,146.0,2066.0
2022-11-02 04:30:00+01:00,75.0,26.0,216.77333333333334,150.0,2094.0
2022-11-02 05:00:00+01:00,75.0,32.0,223.68,156.0,2086.0
2022-11-02 05:30:00+01:00,75.0,14.0,219.32,152.0,2074.0
2022-11-02 06:00:00+01:00,75.0,12.0,214.48,146.0,2096.0
2022-11-02 06:30:00+01:00,75.0,36.0,200.36,176.0,1008.0
2022-11-02 07:00:00+01:00,75.0,24.0,254.90666666666667,178.0,1658.0
2022-11-02 07:30:00+01:00,75.0,20.0,251.29333333333332,190.0,1270.0
2022-11-02 08:00:00+01:00,75.0,36.0,263.2266666666667,156.0,1558.0
2022-11-02 08:30:00+01:00,75.0,0.0,265.18666666666667,184.0,2040.0
2022-11-02 09:00:00+01:00,75.0,2.0,308.44,204.0,1726.0
2022-11-02 09:30:00+01:00,75.0,0.0,318.14666666666665,216.0,1812.0
2022-11-02 10:00:00+01:00,75.0,0.0,330.61333333333334,216.0,2518.0
2022-11-02 10:30:00+01:00,75.0,2.0,361.17333333333335,240.0,2276.0
2022-11-02 11:00:00+01:00,75.0,0.0,348.05333333333334,214.0,2068.0
2022-11-02 11:30:00+01:00,75.0,0.0,381.58666666666664,218.0,3634.0
2022-11-02 12:00:00+01:00,75.0,0.0,360.6933333333333,206.0,2856.0
2022-11-02 12:30:00+01:00,75.0,0.0,404.8933333333333,254.0,2114.0
2022-11-02 13:00:00+01:00,75.0,0.0,323.36,248.0,1498.0
2022-11-02 13:30:00+01:00,75.0,0.0,364.97333333333336,214.0,2382.0
2022-11-02 14:00:00+01:00,75.0,0.0,311.17333333333335,196.0,2140.0
2022-11-02 14:30:00+01:00,75.0,0.0,337.85333333333335,216.0,1776.0
2022-11-02 15:00:00+01:00,75.0,0.0,352.17333333333335,210.0,1448.0
2022-11-02 15:30:00+01:00,75.0,0.0,303.41333333333336,188.0,1724.0
2022-11-02 16:00:00+01:00,75.0,0.0,359.3066666666667,212.0,3078.0
2022-11-02 16:30:00+01:00,75.0,2.0,386.05333333333334,232.0,2154.0
2022-11-02 17:00:00+01:00,75.0,22.0,274.25333333333333,226.0,1094.0
2022-11-02 17:30:00+01:00,75.0,22.0,330.16,202.0,1390.0
2022-11-02 18:00:00+01:00,75.0,12.0,350.32,218.0,2654.0
2022-11-02 18:30:00+01:00,75.0,46.0,428.4533333333333,252.0,2144.0
2022-11-02 19:00:00+01:00,75.0,22.0,509.18666666666667,294.0,2750.0
2022-11-02 19:30:00+01:00,75.0,78.0,550.3466666666667,366.0,3252.0
2022-11-02 20:00:00+01:00,75.0,46.0,574.3866666666667,384.0,4440.0
2022-11-02 20:30:00+01:00,75.0,58.0,519.5866666666667,352.0,3498.0
2022-11-02 21:00:00+01:00,75.0,46.0,416.17333333333335,350.0,2536.0
2022-11-02 21:30:00+01:00,75.0,36.0,435.04,282.0,2398.0
2022-11-02 22:00:00+01:00,75.0,22.0,424.61333333333334,260.0,2446.0
2022-11-02 22:30:00+01:00,75.0,20.0,351.5466666666667,214.0,2650.0
2022-11-02 23:00:00+01:00,75.0,32.0,337.1066666666667,200.0,2396.0
2022-11-02 23:30:00+01:00,75.0,14.0,315.32,194.0,2342.0
2022-11-03 00:00:00+01:00,75.0,14.0,284.29333333333335,176.0,2428.0
2022-11-03 00:30:00+01:00,74.0,38.0,252.1891891891892,173.0,2350.0
2022-11-03 01:00:00+01:00,74.0,48.0,255.48648648648648,158.0,2370.0
2022-11-03 01:30:00+01:00,74.0,12.0,231.3918918918919,125.0,2364.0
2022-11-03 02:00:00+01:00,74.0,14.0,227.86486486486487,138.0,2364.0
2022-11-03 02:30:00+01:00,74.0,26.0,239.33783783783784,136.0,2354.0
2022-11-03 03:00:00+01:00,74.0,34.0,235.59459459459458,129.0,2326.0
2022-11-03 03:30:00+01:00,74.0,12.0,244.85135135135135,129.0,2334.0
2022-11-03 04:00:00+01:00,74.0,14.0,223.95945945945945,126.0,2336.0
2022-11-03 04:30:00+01:00,74.0,26.0,230.5,127.0,2340.0
2022-11-03 05:00:00+01:00,74.0,30.0,221.36486486486487,131.0,2366.0
2022-11-03 05:30:00+01:00,74.0,14.0,206.5810810810811,134.0,2378.0
2022-11-03 06:00:00+01:00,74.0,18.0,212.8918918918919,136.0,2370.0
2022-11-03 06:30:00+01:00,74.0,34.0,270.56756756756755,164.0,2336.0
2022-11-03 07:00:00+01:00,74.0,12.0,281.4864864864865,175.0,2334.0
2022-11-03 07:30:00+01:00,74.0,28.0,293.0945945945946,182.0,2342.0
2022-11-03 08:00:00+01:00,74.0,36.0,278.1216216216216,201.0,2350.0
2022-11-03 08:30:00+01:00,74.0,46.0,275.7972972972973,201.0,2482.0
2022-11-03 09:00:00+01:00,74.0,8.0,297.86486486486484,201.0,1982.0
2022-11-03 09:30:00+01:00,74.0,0.0,299.13513513513516,181.0,1668.0
2022-11-03 10:00:00+01:00,74.0,0.0,306.77027027027026,201.0,2396.0
2022-11-03 10:30:00+01:00,74.0,0.0,341.56756756756755,212.0,2350.0
2022-11-03 11:00:00+01:00,74.0,10.0,345.43243243243245,239.0,2822.0
2022-11-03 11:30:00+01:00,74.0,14.0,334.5945945945946,235.0,2760.0
2022-11-03 12:00:00+01:00,74.0,0.0,323.5405405405405,231.0,1382.0
2022-11-03 12:30:00+01:00,74.0,28.0,405.2162162162162,237.0,2872.0
2022-11-03 13:00:00+01:00,74.0,16.0,362.22972972972974,240.0,2196.0
2022-11-03 13:30:00+01:00,74.0,6.0,304.2972972972973,182.0,2462.0
2022-11-03 14:00:00+01:00,74.0,0.0,400.3378378378378,221.0,2154.0
2022-11-03 14:30:00+01:00,74.0,26.0,336.14864864864865,225.0,2824.0
2022-11-03 15:00:00+01:00,74.0,14.0,311.5,219.0,1622.0
2022-11-03 15:30:00+01:00,74.0,26.0,270.72972972972974,204.0,1076.0
2022-11-03 16:00:00+01:00,74.0,20.0,299.7972972972973,228.0,1662.0
2022-11-03 16:30:00+01:00,74.0,14.0,352.9189189189189,227.0,2370.0
2022-11-03 17:00:00+01:00,74.0,50.0,386.97297297297297,243.0,2590.0
2022-11-03 17:30:00+01:00,74.0,28.0,308.36486486486484,220.0,1566.0
2022-11-03 18:00:00+01:00,74.0,14.0,413.5,288.0,2552.0
2022-11-03 18:30:00+01:00,74.0,70.0,457.94594594594594,309.0,2446.0
2022-11-03 19:00:00+01:00,74.0,38.0,506.97297297297297,331.0,1850.0
2022-11-03 19:30:00+01:00,74.0,42.0,458.8378378378378,323.0,1656.0
2022-11-03 20:00:00+01:00,74.0,44.0,495.9189189189189,332.0,2416.0
2022-11-03 20:30:00+01:00,74.0,44.0,470.9189189189189,316.0,2796.0
2022-11-03 21:00:00+01:00,74.0,18.0,381.7972972972973,283.0,1352.0
2022-11-03 21:30:00+01:00,74.0,46.0,380.77027027027026,287.0,1428.0
2022-11-03 22:00:00+01:00,74.0,50.0,386.9864864864865,282.0,2240.0
2022-11-03 22:30:00+01:00,74.0,14.0,307.14864864864865,251.0,1558.0
2022-11-03 23:00:00+01:00,74.0,20.0,311.1216216216216,221.0,1522.0
2022-11-03 23:30:00+01:00,74.0,46.0,371.7567567567568,201.0,3820.0
2022-11-04 00:00:00+01:00,74.0,40.0,323.4189189189189,188.0,2682.0
2022-11-04 00:30:00+01:00,75.0,16.0,277.06666666666666,182.0,1364.0
2022-11-04 01:00:00+01:00,75.0,12.0,227.52,162.0,1704.0
2022-11-04 01:30:00+01:00,75.0,14.0,224.93333333333334,156.0,1238.0
2022-11-04 02:00:00+01:00,75.0,36.0,187.09333333333333,152.0,1052.0
2022-11-04 02:30:00+01:00,75.0,22.0,175.94666666666666,150.0,1244.0
2022-11-04 03:00:00+01:00,75.0,12.0,197.44,150.0,1358.0
2022-11-04 03:30:00+01:00,75.0,14.0,199.33333333333334,152.0,1440.0
2022-11-04 04:00:00+01:00,75.0,12.0,238.82666666666665,140.0,1716.0
2022-11-04 04:30:00+01:00,75.0,38.0,237.52,140.0,1606.0
2022-11-04 05:00:00+01:00,75.0,52.0,233.76,152.0,1420.0
2022-11-04 05:30:00+01:00,75.0,12.0,239.36,156.0,1766.0
2022-11-04 06:00:00+01:00,75.0,14.0,198.13333333333333,152.0,990.0
2022-11-04 06:30:00+01:00,75.0,12.0,219.17333333333335,170.0,946.0
2022-11-04 07:00:00+01:00,75.0,54.0,224.42666666666668,180.0,880.0
2022-11-04 07:30:00+01:00,75.0,46.0,265.8933333333333,166.0,1456.0
2022-11-04 08:00:00+01:00,75.0,32.0,321.38666666666666,238.0,1362.0
2022-11-04 08:30:00+01:00,75.0,4.0,279.2,200.0,2276.0
2022-11-04 09:00:00+01:00,75.0,0.0,291.5466666666667,222.0,1006.0
2022-11-04 09:30:00+01:00,75.0,20.0,299.94666666666666,212.0,1250.0
2022-11-04 10:00:00+01:00,75.0,28.0,350.9866666666667,186.0,2950.0
2022-11-04 10:30:00+01:00,75.0,0.0,320.4,200.0,1654.0
2022-11-04 11:00:00+01:00,75.0,2.0,274.0,182.0,1394.0
2022-11-04 11:30:00+01:00,75.0,0.0,287.8666666666667,232.0,1102.0
2022-11-04 12:00:00+01:00,75.0,0.0,335.6533333333333,218.0,3188.0
2022-11-04 12:30:00+01:00,75.0,0.0,431.70666666666665,288.0,2848.0
2022-11-04 13:00:00+01:00,75.0,0.0,486.9066666666667,242.0,2698.0
2022-11-04 13:30:00+01:00,75.0,0.0,405.0133333333333,322.0,1980.0
2022-11-04 14:00:00+01:00,75.0,2.0,359.81333333333333,244.0,2226.0
2022-11-04 14:30:00+01:00,75.0,0.0,351.6533333333333,272.0,2290.0
2022-11-04 15:00:00+01:00,75.0,0.0,294.53333333333336,242.0,1294.0
2022-11-04 15:30:00+01:00,75.0,0.0,305.3066666666667,234.0,2050.0
2022-11-04 16:00:00+01:00,75.0,28.0,339.0933333333333,214.0,2318.0
2022-11-04 16:30:00+01:00,75.0,0.0,355.7866666666667,208.0,2340.0
2022-11-04 17:00:00+01:00,75.0,18.0,362.82666666666665,206.0,2132.0
2022-11-04 17:30:00+01:00,75.0,18.0,335.68,266.0,1444.0
2022-11-04 18:00:00+01:00,75.0,28.0,393.0933333333333,280.0,1554.0
2022-11-04 18:30:00+01:00,75.0,36.0,419.5466666666667,320.0,1554.0
2022-11-04 19:00:00+01:00,75.0,44.0,615.6533333333333,358.0,3206.0
2022-11-04 19:30:00+01:00,75.0,50.0,714.0533333333333,448.0,3178.0
2022-11-04 20:00:00+01:00,75.0,46.0,619.4133333333333,430.0,2902.0
2022-11-04 20:30:00+01:00,75.0,44.0,510.29333333333335,352.0,2146.0
2022-11-04 21:00:00+01:00,75.0,30.0,472.88,318.0,2724.0
2022-11-04 21:30:00+01:00,75.0,14.0,466.48,346.0,2270.0
2022-11-04 22:00:00+01:00,75.0,58.0,445.92,316.0,2382.0
2022-11-04 22:30:00+01:00,75.0,14.0,401.6,286.0,2422.0
2022-11-04 23:00:00+01:00,75.0,18.0,371.12,258.0,1708.0
2022-11-04 23:30:00+01:00,75.0,46.0,333.49333333333334,250.0,1654.0
2022-11-05 00:00:00+01:00,75.0,12.0,323.0933333333333,232.0,1590.0
2022-11-05 00:30:00+01:00,75.0,14.0,280.3466666666667,206.0,1430.0
2022-11-05 01:00:00+01:00,75.0,32.0,257.7866666666667,186.0,2992.0
2022-11-05 01:30:00+01:00,75.0,24.0,299.25333333333333,196.0,3094.0
2022-11-05 02:00:00+01:00,75.0,12.0,264.1066666666667,162.0,2814.0
2022-11-05 02:30:00+01:00,75.0,32.0,268.50666666666666,164.0,3874.0
2022-11-05 03:00:00+01:00,75.0,34.0,259.38666666666666,160.0,2770.0
2022-11-05 03:30:00+01:00,75.0,14.0,233.28,150.0,2862.0
2022-11-05 04:00:00+01:00,75.0,30.0,243.76,156.0,2850.0
2022-11-05 04:30:00+01:00,75.0,24.0,249.94666666666666,152.0,2824.0
2022-11-05 05:00:00+01:00,75.0,12.0,234.61333333333334,150.0,2828.0
2022-11-05 05:30:00+01:00,75.0,34.0,269.38666666666666,150.0,2776.0
2022-11-05 06:00:00+01:00,75.0,34.0,226.13333333333333,146.0,2826.0
2022-11-05 06:30:00+01:00,75.0,12.0,252.98666666666668,172.0,2794.0
2022-11-05 07:00:00+01:00,75.0,36.0,206.72,156.0,1106.0
2022-11-05 07:30:00+01:00,75.0,24.0,233.76,164.0,1640.0
2022-11-05 08:00:00+01:00,75.0,14.0,285.8933333333333,210.0,1344.0
2022-11-05 08:30:00+01:00,75.0,40.0,313.14666666666665,214.0,1570.0
2022-11-05 09:00:00+01:00,75.0,28.0,352.74666666666667,220.0,2470.0
2022-11-05 09:30:00+01:00,75.0,4.0,376.26666666666665,210.0,1994.0
2022-11-05 10:00:00+01:00,75.0,2.0,391.84,248.0,2580.0
2022-11-05 10:30:00+01:00,75.0,42.0,392.7733333333333,284.0,1396.0
2022-11-05 11:00:00+01:00,75.0,34.0,391.6533333333333,246.0,1940.0
2022-11-05 11:30:00+01:00,75.0,32.0,470.05333333333334,242.0,1732.0
2022-11-05 12:00:00+01:00,75.0,36.0,507.44,322.0,3136.0
2022-11-05 12:30:00+01:00,75.0,36.0,637.44,310.0,3094.0
2022-11-05 13:00:00+01:00,75.0,0.0,554.88,340.0,2734.0
2022-11-05 13:30:00+01:00,75.0,24.0,529.12,280.0,4152.0
2022-11-05 14:00:00+01:00,75.0,28.0,498.53333333333336,332.0,2272.0
2022-11-05 14:30:00+01:00,75.0,24.0,413.17333333333335,304.0,1676.0
2022-11-05 15:00:00+01:00,75.0,44.0,392.53333333333336,300.0,1944.0
2022-11-05 15:30:00+01:00,75.0,4.0,369.7866666666667,276.0,2052.0
2022-11-05 16:00:00+01:00,75.0,32.0,325.49333333333334,218.0,1444.0
2022-11-05 16:30:00+01:00,75.0,14.0,384.50666666666666,232.0,1776.0
2022-11-05 17:00:00+01:00,75.0,24.0,346.58666666666664,214.0,2230.0
2022-11-05 17:30:00+01:00,75.0,34.0,453.7866666666667,278.0,2224.0
2022-11-05 18:00:00+01:00,75.0,22.0,522.56,306.0,3816.0
2022-11-05 18:30:00+01:00,75.0,40.0,538.1066666666667,338.0,2588.0
2022-11-05 19:00:00+01:00,75.0,34.0,552.0266666666666,356.0,3572.0
2022-11-05 19:30:00+01:00,75.0,36.0,611.7066666666667,388.0,2794.0
2022-11-05 20:00:00+01:00,75.0,70.0,573.3333333333334,372.0,2812.0
2022-11-05 20:30:00+01:00,75.0,32.0,526.6933333333334,342.0,3122.0
2022-11-05 21:00:00+01:00,75.0,38.0,482.37333333333333,354.0,2804.0
2022-11-05 21:30:00+01:00,75.0,18.0,435.2266666666667,324.0,1620.0
2022-11-05 22:00:00+01:00,75.0,14.0,451.94666666666666,278.0,2342.0
2022-11-05 22:30:00+01:00,75.0,50.0,381.0133333333333,286.0,2826.0
2022-11-05 23:00:00+01:00,75.0,12.0,337.68,272.0,1540.0
2022-11-05 23:30:00+01:00,75.0,34.0,329.3066666666667,216.0,1456.0
2022-11-06 00:00:00+01:00,75.0,38.0,300.6666666666667,248.0,1736.0
2022-11-06 00:30:00+01:00,75.0,12.0,308.82666666666665,202.0,1558.0
2022-11-06 01:00:00+01:00,75.0,34.0,265.76,188.0,1670.0
2022-11-06 01:30:00+01:00,75.0,16.0,269.3066666666667,186.0,2160.0
2022-11-06 02:00:00+01:00,75.0,16.0,218.37333333333333,154.0,1668.0
2022-11-06 02:30:00+01:00,75.0,38.0,253.46666666666667,160.0,2242.0
2022-11-06 03:00:00+01:00,75.0,14.0,269.81333333333333,150.0,2224.0
2022-11-06 03:30:00+01:00,75.0,26.0,250.16,162.0,2116.0
2022-11-06 04:00:00+01:00,75.0,28.0,214.90666666666667,132.0,2180.0
2022-11-06 04:30:00+01:00,75.0,12.0,188.88,134.0,1530.0
2022-11-06 05:00:00+01:00,75.0,40.0,197.09333333333333,162.0,1392.0
2022-11-06 05:30:00+01:00,75.0,14.0,184.74666666666667,150.0,1038.0
2022-11-06 06:00:00+01:00,75.0,14.0,202.85333333333332,150.0,1468.0
2022-11-06 06:30:00+01:00,75.0,24.0,228.4,150.0,2264.0
2022-11-06 07:00:00+01:00,75.0,14.0,219.33333333333334,172.0,1656.0
2022-11-06 07:30:00+01:00,75.0,22.0,255.78666666666666,174.0,1730.0
2022-11-06 08:00:00+01:00,75.0,36.0,238.85333333333332,184.0,1514.0
2022-11-06 08:30:00+01:00,75.0,30.0,271.84,206.0,1098.0
2022-11-06 09:00:00+01:00,75.0,18.0,308.37333333333333,236.0,1654.0
2022-11-06 09:30:00+01:00,75.0,4.0,364.02666666666664,234.0,1430.0
2022-11-06 10:00:00+01:00,75.0,0.0,372.1066666666667,266.0,1672.0
2022-11-06 10:30:00+01:00,75.0,4.0,437.38666666666666,248.0,3028.0
2022-11-06 11:00:00+01:00,75.0,0.0,447.49333333333334,282.0,2284.0
2022-11-06 11:30:00+01:00,75.0,0.0,460.4266666666667,270.0,2120.0
2022-11-06 12:00:00+01:00,75.0,0.0,573.28,314.0,3176.0
2022-11-06 12:30:00+01:00,75.0,0.0,640.72,430.0,3408.0
2022-11-06 13:00:00+01:00,75.0,0.0,603.9733333333334,324.0,2782.0
2022-11-06 13:30:00+01:00,75.0,0.0,624.1866666666666,334.0,2884.0
2022-11-06 14:00:00+01:00,75.0,4.0,601.68,336.0,3000.0
2022-11-06 14:30:00+01:00,75.0,34.0,552.4266666666666,308.0,3746.0
2022-11-06 15:00:00+01:00,75.0,2.0,573.4666666666667,280.0,3778.0
2022-11-06 15:30:00+01:00,75.0,0.0,428.61333333333334,298.0,3260.0
2022-11-06 16:00:00+01:00,75.0,34.0,415.38666666666666,250.0,3040.0
2022-11-06 16:30:00+01:00,75.0,12.0,453.84,258.0,2606.0
2022-11-06 17:00:00+01:00,75.0,36.0,407.8933333333333,288.0,2062.0
2022-11-06 17:30:00+01:00,75.0,18.0,436.24,310.0,2050.0
2022-11-06 18:00:00+01:00,75.0,20.0,474.1333333333333,324.0,2370.0
2022-11-06 18:30:00+01:00,75.0,56.0,515.44,356.0,1806.0
2022-11-06 19:00:00+01:00,75.0,58.0,572.3466666666667,436.0,2346.0
2022-11-06 19:30:00+01:00,75.0,66.0,636.6133333333333,482.0,2676.0
2022-11-06 20:00:00+01:00,75.0,36.0,535.3333333333334,402.0,2502.0
2022-11-06 20:30:00+01:00,75.0,64.0,526.0533333333333,366.0,2748.0
2022-11-06 21:00:00+01:00,75.0,60.0,433.70666666666665,340.0,1786.0
2022-11-06 21:30:00+01:00,75.0,42.0,398.85333333333335,300.0,2176.0
2022-11-06 22:00:00+01:00,75.0,50.0,442.05333333333334,306.0,2690.0
2022-11-06 22:30:00+01:00,75.0,12.0,428.9066666666667,266.0,2710.0
2022-11-06 23:00:00+01:00,75.0,52.0,374.6933333333333,216.0,2746.0
2022-11-06 23:30:00+01:00,75.0,26.0,335.14666666666665,228.0,2472.0
2022-11-07 00:00:00+01:00,75.0,14.0,301.6533333333333,218.0,2468.0
2022-11-07 00:30:00+01:00,75.0,54.0,277.28,186.0,1772.0
2022-11-07 01:00:00+01:00,75.0,12.0,271.2266666666667,184.0,2268.0
2022-11-07 01:30:00+01:00,75.0,36.0,239.02666666666667,168.0,2182.0
2022-11-07 02:00:00+01:00,75.0,22.0,230.34666666666666,166.0,2132.0
2022-11-07 02:30:00+01:00,75.0,14.0,209.44,158.0,2140.0
2022-11-07 03:00:00+01:00,75.0,34.0,281.18666666666667,164.0,2092.0
2022-11-07 03:30:00+01:00,75.0,12.0,254.73333333333332,176.0,2106.0
2022-11-07 04:00:00+01:00,75.0,28.0,253.13333333333333,162.0,2112.0
2022-11-07 04:30:00+01:00,75.0,40.0,234.36,154.0,2088.0
2022-11-07 05:00:00+01:00,75.0,12.0,237.42666666666668,162.0,2064.0
2022-11-07 05:30:00+01:00,75.0,38.0,246.0,164.0,2076.0
2022-11-07 06:00:00+01:00,75.0,24.0,223.10666666666665,160.0,2058.0
2022-11-07 06:30:00+01:00,75.0,14.0,278.25333333333333,218.0,2102.0
2022-11-07 07:00:00+01:00,75.0,54.0,348.64,218.0,1702.0
2022-11-07 07:30:00+01:00,75.0,14.0,363.68,290.0,1862.0
2022-11-07 08:00:00+01:00,75.0,40.0,351.8,228.0,1170.0
2022-11-07 08:30:00+01:00,75.0,8.0,317.3333333333333,224.0,1634.0
2022-11-07 09:00:00+01:00,75.0,0.0,256.72,176.0,1586.0
2022-11-07 09:30:00+01:00,75.0,2.0,218.76,174.0,1246.0
2022-11-07 10:00:00+01:00,75.0,0.0,242.70666666666668,176.0,2066.0
2022-11-07 10:30:00+01:00,75.0,0.0,260.6533333333333,172.0,2364.0
2022-11-07 11:00:00+01:00,75.0,0.0,247.78666666666666,160.0,1392.0
2022-11-07 11:30:00+01:00,75.0,0.0,288.97333333333336,176.0,2022.0
2022-11-07 12:00:00+01:00,75.0,0.0,262.84,196.0,1042.0
2022-11-07 12:30:00+01:00,75.0,0.0,302.2,226.0,1874.0
2022-11-07 13:00:00+01:00,75.0,0.0,287.56,194.0,1424.0
2022-11-07 13:30:00+01:00,75.0,0.0,354.73333333333335,186.0,2262.0
2022-11-07 14:00:00+01:00,75.0,0.0,321.3333333333333,186.0,1808.0
2022-11-07 14:30:00+01:00,75.0,0.0,261.05333333333334,172.0,1326.0
2022-11-07 15:00:00+01:00,75.0,0.0,254.97333333333333,178.0,1922.0
2022-11-07 15:30:00+01:00,75.0,0.0,259.41333333333336,190.0,1350.0
2022-11-07 16:00:00+01:00,75.0,0.0,299.6666666666667,190.0,2104.0
2022-11-07 16:30:00+01:00,75.0,0.0,242.50666666666666,180.0,1152.0
2022-11-07 17:00:00+01:00,75.0,20.0,250.72,198.0,1376.0
2022-11-07 17:30:00+01:00,75.0,20.0,310.46666666666664,228.0,1416.0
2022-11-07 18:00:00+01:00,75.0,56.0,323.05333333333334,232.0,1488.0
2022-11-07 18:30:00+01:00,75.0,14.0,398.3466666666667,288.0,3098.0
2022-11-07 19:00:00+01:00,75.0,50.0,570.1866666666666,340.0,2674.0
2022-11-07 19:30:00+01:00,75.0,66.0,650.5066666666667,430.0,2874.0
2022-11-07 20:00:00+01:00,75.0,62.0,574.8666666666667,414.0,2750.0
2022-11-07 20:30:00+01:00,75.0,60.0,594.4133333333333,402.0,4392.0
2022-11-07 21:00:00+01:00,75.0,74.0,492.36,334.0,2130.0
2022-11-07 21:30:00+01:00,75.0,12.0,407.9866666666667,328.0,1854.0
2022-11-07 22:00:00+01:00,75.0,54.0,439.0933333333333,300.0,2694.0
2022-11-07 22:30:00+01:00,75.0,40.0,391.92,280.0,2410.0
2022-11-07 23:00:00+01:00,75.0,14.0,361.05333333333334,234.0,2308.0
2022-11-07 23:30:00+01:00,75.0,20.0,318.53333333333336,224.0,2316.0
2022-11-08 00:00:00+01:00,75.0,38.0,288.0133333333333,198.0,2238.0
2022-11-08 00:30:00+01:00,75.0,40.0,243.76,182.0,1750.0
2022-11-08 01:00:00+01:00,75.0,12.0,228.26666666666668,166.0,1128.0
2022-11-08 01:30:00+01:00,75.0,12.0,216.08,178.0,938.0
2022-11-08 02:00:00+01:00,75.0,14.0,193.12,152.0,706.0
2022-11-08 02:30:00+01:00,75.0,36.0,201.49333333333334,156.0,1630.0
2022-11-08 03:00:00+01:00,75.0,32.0,208.21333333333334,156.0,1450.0
2022-11-08 03:30:00+01:00,75.0,12.0,207.81333333333333,164.0,1412.0
2022-11-08 04:00:00+01:00,75.0,14.0,191.73333333333332,162.0,1428.0
2022-11-08 04:30:00+01:00,75.0,26.0,207.25333333333333,164.0,1362.0
2022-11-08 05:00:00+01:00,75.0,24.0,207.78666666666666,164.0,1428.0
2022-11-08 05:30:00+01:00,75.0,12.0,222.96,146.0,1854.0
2022-11-08 06:00:00+01:00,75.0,14.0,209.22666666666666,164.0,1118.0
