timestamp,hour,electricity_demand_kwh,total_electricity_consumption_kwh,thermal_demand_kwh,grid_supply_kwh,cost_grid_eur,cost_grid_subscription_eur,total_cost_hour_eur,emissions_grid_kg,total_emissions_hour_kg,gas_boiler_heat_kwh,cost_gas_boiler_eur,emissions_gas_boiler_kg
17.05,15:00,2.5126,2.5126,3.2673,2.5126,0.4841,0.2693,1.1841,0.0503,0.1165,3.2673,0.4308,0.0663
17.05,16:00,2.9483,2.9483,3.3312,2.9483,0.568,0.2693,1.2765,0.059,0.1265,3.3312,0.4392,0.0676
17.05,17:00,4.0229,4.0229,3.6451,4.0229,0.775,0.2693,1.5249,0.0805,0.1544,3.6451,0.4806,0.0739
17.05,18:00,4.2202,4.2202,3.7613,4.2202,0.8131,0.2693,1.5783,0.0844,0.1607,3.7613,0.4959,0.0763
17.05,19:00,3.4122,3.4122,3.3722,3.4122,0.6574,0.2693,1.3713,0.0682,0.1366,3.3722,0.4446,0.0684
17.05,20:00,3.812,3.812,2.4845,3.812,0.7344,0.2693,1.3313,0.0762,0.1266,2.4845,0.3276,0.0504
17.05,21:00,3.0568,3.0568,1.4742,3.0568,0.5889,0.2693,1.0526,0.0611,0.091,1.4742,0.1944,0.0299
17.05,22:00,2.3931,2.3931,1.3712,2.3931,0.4611,0.2693,0.9111,0.0479,0.0757,1.3712,0.1808,0.0278
17.05,23:00,2.0131,2.0131,1.4273,2.0131,0.3878,0.2693,0.8453,0.0403,0.0692,1.4273,0.1882,0.029
18.05,00:00,1.6802,1.6802,1.279,1.6802,0.3237,0.2693,0.7616,0.0336,0.0595,1.279,0.1686,0.0259
18.05,01:00,1.4958,1.4958,1.6162,1.4958,0.2882,0.2693,0.7706,0.0299,0.0627,1.6162,0.2131,0.0328
18.05,02:00,1.3613,1.3613,2.5802,1.3613,0.2623,0.2693,0.8718,0.0272,0.0796,2.5802,0.3402,0.0523
18.05,03:00,1.4692,1.4692,4.9068,1.4692,0.283,0.2693,1.1993,0.0294,0.1289,4.9068,0.6469,0.0995
18.05,04:00,1.5446,1.5446,6.3685,1.5446,0.2976,0.2693,1.4065,0.0309,0.1601,6.3685,0.8397,0.1292
18.05,05:00,1.7717,1.7717,6.1715,1.7717,0.3413,0.2693,1.4243,0.0354,0.1606,6.1715,0.8137,0.1252
18.05,06:00,2.0706,2.0706,4.8924,2.0706,0.3989,0.2693,1.3133,0.0414,0.1406,4.8924,0.645,0.0992
18.05,07:00,2.5845,2.5845,4.6896,2.5845,0.4979,0.2693,1.3855,0.0517,0.1468,4.6896,0.6183,0.0951
18.05,08:00,3.0671,3.0671,4.4,3.0671,0.5909,0.2693,1.4403,0.0613,0.1506,4.4,0.5801,0.0892
18.05,09:00,3.683,3.683,4.011,3.683,0.7096,0.2693,1.5077,0.0737,0.155,4.011,0.5288,0.0814
18.05,10:00,3.9477,3.9477,3.8263,3.9477,0.7606,0.2693,1.5343,0.079,0.1566,3.8263,0.5045,0.0776
18.05,11:00,3.7735,3.7735,3.3006,3.7735,0.727,0.2693,1.4315,0.0755,0.1424,3.3006,0.4352,0.0669
18.05,12:00,3.6168,3.6168,3.4698,3.6168,0.6968,0.2693,1.4236,0.0723,0.1427,3.4698,0.4575,0.0704
18.05,13:00,2.7751,2.7751,3.1918,2.7751,0.5347,0.2693,1.2248,0.0555,0.1202,3.1918,0.4208,0.0647
18.05,14:00,2.7973,2.7973,3.3285,2.7973,0.5389,0.2693,1.2471,0.0559,0.1235,3.3285,0.4388,0.0675
18.05,15:00,3.2635,3.2635,3.4551,3.2635,0.6287,0.2693,1.3536,0.0653,0.1354,3.4551,0.4555,0.0701
18.05,16:00,3.0878,3.0878,3.5929,3.0878,0.5949,0.2693,1.3379,0.0618,0.1346,3.5929,0.4737,0.0729
18.05,17:00,3.5521,3.5521,3.8774,3.5521,0.6844,0.2693,1.4649,0.071,0.1497,3.8774,0.5112,0.0786
18.05,18:00,4.2092,4.2092,3.975,4.2092,0.811,0.2693,1.6043,0.0842,0.1648,3.975,0.5241,0.0806
18.05,19:00,4.0552,4.0552,3.6273,4.0552,0.7813,0.2693,1.5288,0.0811,0.1547,3.6273,0.4782,0.0736
18.05,20:00,3.2107,3.2107,2.7157,3.2107,0.6186,0.2693,1.2459,0.0642,0.1193,2.7157,0.358,0.0551
18.05,21:00,2.8148,2.8148,1.5841,2.8148,0.5423,0.2693,1.0205,0.0563,0.0884,1.5841,0.2089,0.0321
18.05,22:00,2.2521,2.2521,1.4614,2.2521,0.4339,0.2693,0.8959,0.045,0.0747,1.4614,0.1927,0.0296
18.05,23:00,1.8858,1.8858,1.6817,1.8858,0.3633,0.2693,0.8543,0.0377,0.0718,1.6817,0.2217,0.0341
19.05,00:00,1.5156,1.5156,1.78,1.5156,0.292,0.2693,0.796,0.0303,0.0664,1.78,0.2347,0.0361
19.05,01:00,1.5029,1.5029,2.3564,1.5029,0.2895,0.2693,0.8695,0.0301,0.0779,2.3564,0.3107,0.0478
19.05,02:00,1.4959,1.4959,3.5936,1.4959,0.2882,0.2693,1.0313,0.0299,0.1028,3.5936,0.4738,0.0729
19.05,03:00,1.4448,1.4448,6.2961,1.4448,0.2784,0.2693,1.3778,0.0289,0.1566,6.2961,0.8301,0.1277
19.05,04:00,1.5128,1.5128,7.0588,1.5128,0.2915,0.2693,1.4914,0.0303,0.1734,7.0588,0.9307,0.1432
19.05,05:00,1.7324,1.7324,6.9627,1.7324,0.3338,0.2693,1.5211,0.0346,0.1759,6.9627,0.918,0.1412
19.05,06:00,1.8693,1.8693,5.4905,1.8693,0.3601,0.2693,1.3533,0.0374,0.1488,5.4905,0.7239,0.1114
19.05,07:00,2.4433,2.4433,5.2966,2.4433,0.4707,0.2693,1.4384,0.0489,0.1563,5.2966,0.6983,0.1074
19.05,08:00,2.4816,2.4816,4.7844,2.4816,0.4781,0.2693,1.3782,0.0496,0.1467,4.7844,0.6308,0.097
19.05,09:00,2.9069,2.9069,4.5107,2.9069,0.56,0.2693,1.4241,0.0581,0.1496,4.5107,0.5947,0.0915
19.05,10:00,3.5842,3.5842,4.2939,3.5842,0.6905,0.2693,1.526,0.0717,0.1588,4.2939,0.5661,0.0871
19.05,11:00,3.7147,3.7147,3.81,3.7147,0.7157,0.2693,1.4873,0.0743,0.1516,3.81,0.5023,0.0773
19.05,12:00,3.1848,3.1848,3.6668,3.1848,0.6136,0.2693,1.3663,0.0637,0.1381,3.6668,0.4835,0.0744
19.05,13:00,2.7513,2.7513,3.4581,2.7513,0.5301,0.2693,1.2553,0.055,0.1252,3.4581,0.4559,0.0701
19.05,14:00,2.6835,2.6835,3.7059,2.6835,0.517,0.2693,1.2749,0.0537,0.1288,3.7059,0.4886,0.0752
19.05,15:00,2.6211,2.6211,4.0133,2.6211,0.505,0.2693,1.3034,0.0524,0.1338,4.0133,0.5291,0.0814
19.05,16:00,2.3643,2.3643,4.2479,2.3643,0.4555,0.2693,1.2849,0.0473,0.1335,4.2479,0.5601,0.0862
19.05,17:00,3.2182,3.2182,4.6574,3.2182,0.62,0.2693,1.5034,0.0644,0.1588,4.6574,0.6141,0.0945
19.05,18:00,3.5913,3.5913,4.7612,3.5913,0.6919,0.2693,1.5889,0.0718,0.1684,4.7612,0.6277,0.0966
19.05,19:00,3.5052,3.5052,4.3404,3.5052,0.6753,0.2693,1.5169,0.0701,0.1581,4.3404,0.5723,0.088
19.05,20:00,3.4944,3.4944,3.2309,3.4944,0.6732,0.2693,1.3685,0.0699,0.1354,3.2309,0.426,0.0655
19.05,21:00,3.0776,3.0776,1.941,3.0776,0.5929,0.2693,1.1181,0.0616,0.1009,1.941,0.2559,0.0394
19.05,22:00,2.6325,2.6325,1.3441,2.6325,0.5072,0.2693,0.9537,0.0526,0.0799,1.3441,0.1772,0.0273
19.05,23:00,1.986,1.986,1.5353,1.986,0.3826,0.2693,0.8543,0.0397,0.0709,1.5353,0.2024,0.0311
20.05,00:00,1.837,1.837,1.5624,1.837,0.3539,0.2693,0.8292,0.0367,0.0684,1.5624,0.206,0.0317
20.05,01:00,1.6371,1.6371,1.8373,1.6371,0.3154,0.2693,0.8269,0.0327,0.07,1.8373,0.2422,0.0373
20.05,02:00,1.548,1.548,2.9847,1.548,0.2982,0.2693,0.9611,0.031,0.0915,2.9847,0.3935,0.0605
20.05,03:00,1.4848,1.4848,5.9686,1.4848,0.2861,0.2693,1.3423,0.0297,0.1508,5.9686,0.7869,0.1211
20.05,04:00,1.6171,1.6171,7.19,1.6171,0.3116,0.2693,1.5288,0.0323,0.1782,7.19,0.948,0.1458
20.05,05:00,1.7817,1.7817,6.8915,1.7817,0.3433,0.2693,1.5212,0.0356,0.1754,6.8915,0.9086,0.1398
20.05,06:00,2.1398,2.1398,5.4181,2.1398,0.4122,0.2693,1.3959,0.0428,0.1527,5.4181,0.7144,0.1099
20.05,07:00,2.4697,2.4697,5.2695,2.4697,0.4758,0.2693,1.4399,0.0494,0.1563,5.2695,0.6948,0.1069
20.05,08:00,3.3657,3.3657,4.7418,3.3657,0.6484,0.2693,1.5429,0.0673,0.1635,4.7418,0.6252,0.0962
20.05,09:00,3.0965,3.0965,4.5305,3.0965,0.5966,0.2693,1.4632,0.0619,0.1538,4.5305,0.5973,0.0919
20.05,10:00,3.4483,3.4483,4.2769,3.4483,0.6644,0.2693,1.4975,0.069,0.1557,4.2769,0.5639,0.0868
20.05,11:00,3.2606,3.2606,3.7102,3.2606,0.6282,0.2693,1.3866,0.0652,0.1405,3.7102,0.4892,0.0753
20.05,12:00,2.9757,2.9757,3.5723,2.9757,0.5733,0.2693,1.3136,0.0595,0.132,3.5723,0.471,0.0725
20.05,13:00,2.2031,2.2031,3.3583,2.2031,0.4244,0.2693,1.1365,0.0441,0.1122,3.3583,0.4428,0.0681
20.05,14:00,2.3794,2.3794,3.5615,2.3794,0.4584,0.2693,1.1973,0.0476,0.1198,3.5615,0.4696,0.0722
20.05,15:00,2.3539,2.3539,3.8596,2.3539,0.4535,0.2693,1.2317,0.0471,0.1254,3.8596,0.5089,0.0783
20.05,16:00,2.7499,2.7499,4.0191,2.7499,0.5298,0.2693,1.329,0.055,0.1365,4.0191,0.5299,0.0815
20.05,17:00,3.3188,3.3188,4.4407,3.3188,0.6394,0.2693,1.4942,0.0664,0.1564,4.4407,0.5855,0.0901
20.05,18:00,3.8509,3.8509,4.6102,3.8509,0.7419,0.2693,1.619,0.077,0.1705,4.6102,0.6078,0.0935
20.05,19:00,3.0845,3.0845,4.0655,3.0845,0.5943,0.2693,1.3996,0.0617,0.1442,4.0655,0.536,0.0825
20.05,20:00,2.8146,2.8146,3.1066,2.8146,0.5423,0.2693,1.2212,0.0563,0.1193,3.1066,0.4096,0.063
20.05,21:00,2.8133,2.8133,1.823,2.8133,0.542,0.2693,1.0517,0.0563,0.0932,1.823,0.2403,0.037
20.05,22:00,2.7188,2.7188,1.4347,2.7188,0.5238,0.2693,0.9822,0.0544,0.0835,1.4347,0.1892,0.0291
20.05,23:00,2.004,2.004,1.6306,2.004,0.3861,0.2693,0.8704,0.0401,0.0732,1.6306,0.215,0.0331
21.05,00:00,1.9038,1.9038,1.6689,1.9038,0.3668,0.2693,0.8561,0.0381,0.0719,1.6689,0.22,0.0339
21.05,01:00,1.6141,1.6141,1.9778,1.6141,0.311,0.2693,0.841,0.0323,0.0724,1.9778,0.2608,0.0401
21.05,02:00,1.5974,1.5974,3.2379,1.5974,0.3078,0.2693,1.004,0.0319,0.0976,3.2379,0.4269,0.0657
21.05,03:00,1.5022,1.5022,6.4595,1.5022,0.2894,0.2693,1.4104,0.03,0.1611,6.4595,0.8517,0.131
21.05,04:00,1.6049,1.6049,7.8411,1.6049,0.3092,0.2693,1.6123,0.0321,0.1911,7.8411,1.0338,0.159
21.05,05:00,1.6649,1.6649,7.5128,1.6649,0.3208,0.2693,1.5806,0.0333,0.1857,7.5128,0.9905,0.1524
21.05,06:00,1.8189,1.8189,6.0097,1.8189,0.3504,0.2693,1.4121,0.0364,0.1583,6.0097,0.7923,0.1219
21.05,07:00,2.4248,2.4248,5.8281,2.4248,0.4672,0.2693,1.5049,0.0485,0.1667,5.8281,0.7684,0.1182
21.05,08:00,2.9117,2.9117,5.2451,2.9117,0.561,0.2693,1.5218,0.0582,0.1646,5.2451,0.6915,0.1064
21.05,09:00,3.2946,3.2946,4.99,3.2946,0.6347,0.2693,1.5619,0.0659,0.1671,4.99,0.6579,0.1012
21.05,10:00,3.5367,3.5367,4.7062,3.5367,0.6814,0.2693,1.5712,0.0707,0.1662,4.7062,0.6205,0.0955
21.05,11:00,3.2479,3.2479,4.1027,3.2479,0.6257,0.2693,1.436,0.065,0.1482,4.1027,0.5409,0.0832
21.05,12:00,3.7289,3.7289,3.9196,3.7289,0.7184,0.2693,1.5045,0.0746,0.1541,3.9196,0.5168,0.0795
21.05,13:00,3.1527,3.1527,3.6951,3.1527,0.6074,0.2693,1.3639,0.0631,0.138,3.6951,0.4872,0.075
21.05,14:00,2.857,2.857,3.9002,2.857,0.5504,0.2693,1.334,0.0571,0.1363,3.9002,0.5142,0.0791
21.05,15:00,2.9405,2.9405,4.2397,2.9405,0.5665,0.2693,1.3948,0.0588,0.1448,4.2397,0.559,0.086
21.05,16:00,4.1525,4.1525,4.4383,4.1525,0.8,0.2693,1.6545,0.083,0.1731,4.4383,0.5852,0.09
21.05,17:00,4.4017,4.4017,4.8893,4.4017,0.848,0.2693,1.762,0.088,0.1872,4.8893,0.6446,0.0992
21.05,18:00,4.7974,4.7974,5.0198,4.7974,0.9243,0.2693,1.8554,0.0959,0.1978,5.0198,0.6618,0.1018
21.05,19:00,4.1636,4.1636,4.4256,4.1636,0.8022,0.2693,1.6549,0.0833,0.173,4.4256,0.5835,0.0898
21.05,20:00,3.7038,3.7038,3.3416,3.7038,0.7136,0.2693,1.4234,0.0741,0.1419,3.3416,0.4406,0.0678
21.05,21:00,2.8444,2.8444,1.9395,2.8444,0.548,0.2693,1.073,0.0569,0.0962,1.9395,0.2557,0.0393
21.05,22:00,2.451,2.451,1.5295,2.451,0.4722,0.2693,0.9432,0.049,0.08,1.5295,0.2017,0.031
21.05,23:00,2.012,2.012,1.7316,2.012,0.3876,0.2693,0.8852,0.0402,0.0754,1.7316,0.2283,0.0351
22.05,00:00,1.8035,1.8035,1.7804,1.8035,0.3475,0.2693,0.8515,0.0361,0.0722,1.7804,0.2347,0.0361
22.05,01:00,2.0304,2.0304,2.1063,2.0304,0.3912,0.2693,0.9382,0.0406,0.0833,2.1063,0.2777,0.0427
22.05,02:00,1.9687,1.9687,3.4167,1.9687,0.3793,0.2693,1.0991,0.0394,0.1087,3.4167,0.4505,0.0693
22.05,03:00,1.8133,1.8133,6.7367,1.8133,0.3493,0.2693,1.5068,0.0363,0.1729,6.7367,0.8882,0.1366
22.05,04:00,2.0729,2.0729,8.1644,2.0729,0.3994,0.2693,1.7451,0.0415,0.2071,8.1644,1.0764,0.1656
22.05,05:00,2.4986,2.4986,7.8562,2.4986,0.4814,0.2693,1.7865,0.05,0.2093,7.8562,1.0358,0.1594
22.05,06:00,2.5336,2.5336,6.3151,2.5336,0.4881,0.2693,1.59,0.0507,0.1788,6.3151,0.8326,0.1281
22.05,07:00,2.2459,2.2459,6.1026,2.2459,0.4327,0.2693,1.5066,0.0449,0.1687,6.1026,0.8046,0.1238
22.05,08:00,2.1664,2.1664,5.4936,2.1664,0.4174,0.2693,1.411,0.0433,0.1548,5.4936,0.7243,0.1114
22.05,09:00,2.49,2.49,5.2056,2.49,0.4797,0.2693,1.4353,0.0498,0.1554,5.2056,0.6863,0.1056
22.05,10:00,2.5437,2.5437,4.9114,2.5437,0.4901,0.2693,1.4069,0.0509,0.1505,4.9114,0.6475,0.0996
22.05,11:00,2.685,2.685,4.3179,2.685,0.5173,0.2693,1.3559,0.0537,0.1413,4.3179,0.5693,0.0876
22.05,12:00,2.6809,2.6809,4.1375,2.6809,0.5165,0.2693,1.3313,0.0536,0.1375,4.1375,0.5455,0.0839
22.05,13:00,2.6178,2.6178,3.93,2.6178,0.5043,0.2693,1.2918,0.0524,0.1321,3.93,0.5182,0.0797
22.05,14:00,2.0929,2.0929,4.1476,2.0929,0.4032,0.2693,1.2194,0.0419,0.126,4.1476,0.5468,0.0841
22.05,15:00,2.1819,2.1819,4.4983,2.1819,0.4204,0.2693,1.2827,0.0436,0.1349,4.4983,0.5931,0.0912
22.05,16:00,3.0844,3.0844,4.7279,3.0844,0.5942,0.2693,1.4869,0.0617,0.1576,4.7279,0.6234,0.0959
22.05,17:00,4.0162,4.0162,5.1986,4.0162,0.7738,0.2693,1.7285,0.0803,0.1858,5.1986,0.6854,0.1054
22.05,18:00,4.087,4.087,5.3156,4.087,0.7874,0.2693,1.7575,0.0817,0.1896,5.3156,0.7008,0.1078
22.05,19:00,3.6002,3.6002,4.6904,3.6002,0.6936,0.2693,1.5813,0.072,0.1671,4.6904,0.6184,0.0951
22.05,20:00,3.8242,3.8242,3.5224,3.8242,0.7368,0.2693,1.4705,0.0765,0.1479,3.5224,0.4644,0.0714
22.05,21:00,2.6801,2.6801,2.0467,2.6801,0.5164,0.2693,1.0555,0.0536,0.0951,2.0467,0.2698,0.0415
22.05,22:00,2.3209,2.3209,1.6422,2.3209,0.4471,0.2693,0.933,0.0464,0.0797,1.6422,0.2165,0.0333
22.05,23:00,1.8866,1.8866,1.8551,1.8866,0.3635,0.2693,0.8773,0.0377,0.0754,1.8551,0.2446,0.0376
23.05,00:00,1.5805,1.5805,1.9162,1.5805,0.3045,0.2693,0.8264,0.0316,0.0705,1.9162,0.2526,0.0389
23.05,01:00,1.8109,1.8109,2.2527,1.8109,0.3489,0.2693,0.9152,0.0362,0.0819,2.2527,0.297,0.0457
23.05,02:00,1.5575,1.5575,3.6045,1.5575,0.3001,0.2693,1.0446,0.0311,0.1043,3.6045,0.4752,0.0731
23.05,03:00,1.6269,1.6269,6.9786,1.6269,0.3134,0.2693,1.5028,0.0325,0.1741,6.9786,0.9201,0.1416
23.05,04:00,1.734,1.734,8.4303,1.734,0.3341,0.2693,1.7149,0.0347,0.2057,8.4303,1.1115,0.171
23.05,05:00,2.3778,2.3778,8.1644,2.3778,0.4581,0.2693,1.8038,0.0476,0.2132,8.1644,1.0764,0.1656
23.05,06:00,2.7257,2.7257,6.6051,2.7257,0.5251,0.2693,1.6653,0.0545,0.1885,6.6051,0.8708,0.134
23.05,07:00,2.4001,2.4001,6.3465,2.4001,0.4624,0.2693,1.5685,0.048,0.1767,6.3465,0.8368,0.1287
23.05,08:00,2.5288,2.5288,5.7255,2.5288,0.4872,0.2693,1.5114,0.0506,0.1667,5.7255,0.7549,0.1161
23.05,09:00,2.5091,2.5091,5.4007,2.5091,0.4834,0.2693,1.4648,0.0502,0.1597,5.4007,0.7121,0.1095
23.05,10:00,2.7503,2.7503,5.1022,2.7503,0.5299,0.2693,1.4719,0.055,0.1585,5.1022,0.6727,0.1035
23.05,11:00,2.3087,2.3087,4.5289,2.3087,0.4448,0.2693,1.3112,0.0462,0.138,4.5289,0.5971,0.0919
23.05,12:00,2.2265,2.2265,4.3528,2.2265,0.429,0.2693,1.2721,0.0445,0.1328,4.3528,0.5739,0.0883
23.05,13:00,2.1131,2.1131,4.1778,2.1131,0.4071,0.2693,1.2272,0.0423,0.127,4.1778,0.5508,0.0847
23.05,14:00,1.7393,1.7393,4.3923,1.7393,0.3351,0.2693,1.1835,0.0348,0.1239,4.3923,0.5791,0.0891
23.05,15:00,2.3294,2.3294,4.7573,2.3294,0.4488,0.2693,1.3453,0.0466,0.1431,4.7573,0.6272,0.0965
23.05,16:00,2.7295,2.7295,5.021,2.7295,0.5259,0.2693,1.4572,0.0546,0.1564,5.021,0.662,0.1018
23.05,17:00,3.9241,3.9241,5.5091,3.9241,0.756,0.2693,1.7517,0.0785,0.1902,5.5091,0.7264,0.1117
23.05,18:00,4.4396,4.4396,5.6016,4.4396,0.8553,0.2693,1.8632,0.0888,0.2024,5.6016,0.7386,0.1136
23.05,19:00,3.7302,3.7302,4.9528,3.7302,0.7187,0.2693,1.641,0.0746,0.1751,4.9528,0.653,0.1005
23.05,20:00,3.8743,3.8743,3.704,3.8743,0.7464,0.2693,1.5041,0.0775,0.1526,3.704,0.4884,0.0751
23.05,21:00,3.4177,3.4177,2.1686,3.4177,0.6584,0.2693,1.2137,0.0684,0.1123,2.1686,0.2859,0.044
23.05,22:00,2.4744,2.4744,1.646,2.4744,0.4767,0.2693,0.963,0.0495,0.0829,1.646,0.217,0.0334
23.05,23:00,2.2718,2.2718,1.8129,2.2718,0.4377,0.2693,0.946,0.0454,0.0822,1.8129,0.239,0.0368
24.05,00:00,1.8716,1.8716,1.8636,1.8716,0.3606,0.2693,0.8756,0.0374,0.0752,1.8636,0.2457,0.0378
24.05,01:00,1.8232,1.8232,2.181,1.8232,0.3513,0.2693,0.9081,0.0365,0.0807,2.181,0.2876,0.0442
24.05,02:00,2.0549,2.0549,3.469,2.0549,0.3959,0.2693,1.1226,0.0411,0.1115,3.469,0.4574,0.0704
24.05,03:00,1.9449,1.9449,6.7959,1.9449,0.3747,0.2693,1.54,0.0389,0.1767,6.7959,0.896,0.1378
24.05,04:00,1.8269,1.8269,8.1648,1.8269,0.352,0.2693,1.6977,0.0365,0.2022,8.1648,1.0765,0.1656
24.05,05:00,2.8015,2.8015,7.9902,2.8015,0.5397,0.2693,1.8625,0.056,0.2181,7.9902,1.0535,0.1621
24.05,06:00,2.6587,2.6587,6.5052,2.6587,0.5122,0.2693,1.6392,0.0532,0.1851,6.5052,0.8577,0.132
24.05,07:00,2.8911,2.8911,6.2667,2.8911,0.557,0.2693,1.6525,0.0578,0.1849,6.2667,0.8262,0.1271
24.05,08:00,2.8464,2.8464,5.59,2.8464,0.5484,0.2693,1.5547,0.0569,0.1703,5.59,0.737,0.1134
24.05,09:00,2.6372,2.6372,5.2675,2.6372,0.5081,0.2693,1.4719,0.0527,0.1596,5.2675,0.6945,0.1068
24.05,10:00,3.2742,3.2742,4.9764,3.2742,0.6308,0.2693,1.5562,0.0655,0.1664,4.9764,0.6561,0.1009
24.05,11:00,3.2315,3.2315,4.4596,3.2315,0.6226,0.2693,1.4799,0.0646,0.1551,4.4596,0.588,0.0905
24.05,12:00,2.6016,2.6016,4.2301,2.6016,0.5012,0.2693,1.3282,0.052,0.1378,4.2301,0.5577,0.0858
24.05,13:00,2.2844,2.2844,4.045,2.2844,0.4401,0.2693,1.2427,0.0457,0.1277,4.045,0.5333,0.082
24.05,14:00,2.8422,2.8422,4.2525,2.8422,0.5476,0.2693,1.3776,0.0568,0.1431,4.2525,0.5607,0.0863
24.05,15:00,2.7164,2.7164,4.6454,2.7164,0.5233,0.2693,1.4051,0.0543,0.1486,4.6454,0.6125,0.0942
24.05,16:00,2.8567,2.8567,4.9122,2.8567,0.5504,0.2693,1.4673,0.0571,0.1568,4.9122,0.6476,0.0996
24.05,17:00,3.7661,3.7661,5.4383,3.7661,0.7256,0.2693,1.7119,0.0753,0.1856,5.4383,0.717,0.1103
24.05,18:00,4.057,4.057,5.5072,4.057,0.7816,0.2693,1.777,0.0811,0.1928,5.5072,0.7261,0.1117
24.05,19:00,3.7801,3.7801,4.8963,3.7801,0.7283,0.2693,1.6431,0.0756,0.1749,4.8963,0.6456,0.0993
24.05,20:00,3.6137,3.6137,3.6362,3.6137,0.6962,0.2693,1.4449,0.0723,0.146,3.6362,0.4794,0.0738
24.05,21:00,2.7373,2.7373,2.1214,2.7373,0.5274,0.2693,1.0764,0.0547,0.0978,2.1214,0.2797,0.043
24.05,22:00,2.1014,2.1014,1.5876,2.1014,0.4048,0.2693,0.8835,0.042,0.0742,1.5876,0.2093,0.0322
24.05,23:00,1.8551,1.8551,1.658,1.8551,0.3574,0.2693,0.8453,0.0371,0.0707,1.658,0.2186,0.0336
25.05,00:00,1.3667,1.3667,1.5353,1.3667,0.2633,0.2693,0.735,0.0273,0.0585,1.5353,0.2024,0.0311
25.05,01:00,1.5011,1.5011,1.9433,1.5011,0.2892,0.2693,0.8147,0.03,0.0694,1.9433,0.2562,0.0394
25.05,02:00,1.2951,1.2951,3.0869,1.2951,0.2495,0.2693,0.9258,0.0259,0.0885,3.0869,0.407,0.0626
25.05,03:00,1.4133,1.4133,5.8324,1.4133,0.2723,0.2693,1.3106,0.0283,0.1466,5.8324,0.769,0.1183
25.05,04:00,1.5168,1.5168,7.3603,1.5168,0.2922,0.2693,1.5319,0.0303,0.1796,7.3603,0.9704,0.1493
25.05,05:00,2.097,2.097,7.1656,2.097,0.404,0.2693,1.6181,0.0419,0.1873,7.1656,0.9448,0.1453
25.05,06:00,2.4307,2.4307,5.7422,2.4307,0.4683,0.2693,1.4947,0.0486,0.1651,5.7422,0.7571,0.1165
25.05,07:00,2.251,2.251,5.5188,2.251,0.4337,0.2693,1.4306,0.045,0.157,5.5188,0.7276,0.1119
25.05,08:00,2.2176,2.2176,5.1019,2.2176,0.4272,0.2693,1.3692,0.0444,0.1478,5.1019,0.6727,0.1035
25.05,09:00,2.3232,2.3232,4.6303,2.3232,0.4476,0.2693,1.3274,0.0465,0.1404,4.6303,0.6105,0.0939
25.05,10:00,2.3483,2.3483,4.383,2.3483,0.4524,0.2693,1.2996,0.047,0.1359,4.383,0.5779,0.0889
25.05,11:00,2.7727,2.7727,3.8565,2.7727,0.5342,0.2693,1.3119,0.0555,0.1337,3.8565,0.5085,0.0782
25.05,12:00,2.7734,2.7734,4.0098,2.7734,0.5343,0.2693,1.3323,0.0555,0.1368,4.0098,0.5287,0.0813
25.05,13:00,2.1163,2.1163,3.7427,2.1163,0.4077,0.2693,1.1705,0.0423,0.1182,3.7427,0.4935,0.0759
25.05,14:00,1.8921,1.8921,3.9091,1.8921,0.3645,0.2693,1.1492,0.0378,0.1171,3.9091,0.5154,0.0793
25.05,15:00,2.0477,2.0477,4.0408,2.0477,0.3945,0.2693,1.1966,0.041,0.1229,4.0408,0.5328,0.082
25.05,16:00,2.5056,2.5056,4.2599,2.5056,0.4827,0.2693,1.3137,0.0501,0.1365,4.2599,0.5616,0.0864
25.05,17:00,3.8801,3.8801,4.6381,3.8801,0.7475,0.2693,1.6284,0.0776,0.1717,4.6381,0.6115,0.0941
25.05,18:00,3.8577,3.8577,4.7213,3.8577,0.7432,0.2693,1.635,0.0772,0.1729,4.7213,0.6225,0.0958
25.05,19:00,3.6374,3.6374,4.2754,3.6374,0.7008,0.2693,1.5338,0.0727,0.1595,4.2754,0.5637,0.0867
25.05,20:00,3.2834,3.2834,3.2073,3.2834,0.6326,0.2693,1.3247,0.0657,0.1307,3.2073,0.4229,0.0651
25.05,21:00,2.9753,2.9753,1.8531,2.9753,0.5732,0.2693,1.0868,0.0595,0.0971,1.8531,0.2443,0.0376
25.05,22:00,2.0871,2.0871,1.2907,2.0871,0.4021,0.2693,0.8416,0.0417,0.0679,1.2907,0.1702,0.0262
25.05,23:00,1.8828,1.8828,1.4978,1.8828,0.3627,0.2693,0.8295,0.0377,0.068,1.4978,0.1975,0.0304
26.05,00:00,1.3569,1.3569,1.5767,1.3569,0.2614,0.2693,0.7386,0.0271,0.0591,1.5767,0.2079,0.032
26.05,01:00,1.5466,1.5466,2.0866,1.5466,0.298,0.2693,0.8424,0.0309,0.0733,2.0866,0.2751,0.0423
26.05,02:00,1.4014,1.4014,3.1558,1.4014,0.27,0.2693,0.9554,0.028,0.092,3.1558,0.4161,0.064
26.05,03:00,1.4593,1.4593,5.4305,1.4593,0.2811,0.2693,1.2664,0.0292,0.1393,5.4305,0.716,0.1102
26.05,04:00,1.4739,1.4739,6.084,1.4739,0.284,0.2693,1.3554,0.0295,0.1529,6.084,0.8021,0.1234
