timestamp,hour,electricity_demand_kwh,total_electricity_consumption_kwh,thermal_demand_kwh,grid_supply_kwh,cost_grid_eur,cost_grid_subscription_eur,total_cost_hour_eur,emissions_grid_kg,total_emissions_hour_kg,pv_output_kwh,grid_export_kwh,grid_revenue_eur,pv_cell_temp_c,cost_pv_capex_hour_eur,cost_pv_om_eur,emissions_pv_kg,electric_boiler_heat_kwh,electric_boiler_electric_demand_kwh,cost_electric_boiler_eur,emissions_electric_boiler_kg,bess_soc_kwh,bess_soc_pct,bess_charge_kwh,bess_discharge_kwh,cost_bess_eur
07.10,12:00,0.685,4.1943,3.4742,3.8238,0.0606,0.0269,1.3946,0.1071,0.1172,0.3705,0.0,0.0,9.69,0.018,0.0037,0.010151,3.4742,3.5093,1.2855,0.0,0.0,0.0,0.0,0.0,0.0
07.10,13:00,0.7906,4.2081,3.3833,3.9952,0.1113,0.0269,1.4102,0.1119,0.1177,0.2128,0.0,0.0,8.71,0.018,0.0021,0.005831,3.3833,3.4175,1.2518,0.0,0.0,0.0,0.0,0.0,0.0
07.10,14:00,1.0448,4.5213,3.4417,4.2149,0.1423,0.0269,1.4637,0.118,0.1264,0.3064,0.0,0.0,9.27,0.018,0.0031,0.008395,3.4417,3.4765,1.2734,0.0,0.0,0.0,0.0,0.0,0.0
07.10,15:00,1.108,4.6795,3.5358,4.6114,0.2003,0.0269,1.5542,0.1291,0.131,0.0681,0.0,0.0,7.51,0.018,0.0007,0.001867,3.5358,3.5715,1.3082,0.0,0.0,0.0,0.0,0.0,0.0
07.10,16:00,1.053,4.7959,3.7055,4.7959,0.2029,0.0269,1.6188,0.1343,0.1343,0.0,0.0,0.0,6.72,0.018,0.0,0.0,3.7055,3.7429,1.371,0.0,0.0,0.0,0.0,0.0,0.0
07.10,17:00,0.9241,4.8966,3.9327,4.8966,0.178,0.0269,1.678,0.1371,0.1371,0.0,0.0,0.0,6.62,0.018,0.0,0.0,3.9327,3.9724,1.4551,0.0,0.0,0.0,0.0,0.0,0.0
07.10,18:00,0.8604,4.936,4.0348,4.936,0.1658,0.0269,1.7035,0.1382,0.1382,0.0,0.0,0.0,6.64,0.018,0.0,0.0,4.0348,4.0756,1.4929,0.0,0.0,0.0,0.0,0.0,0.0
07.10,19:00,0.6571,4.8017,4.1031,4.8017,0.1266,0.0269,1.6897,0.1344,0.1344,0.0,0.0,0.0,6.5,0.018,0.0,0.0,4.1031,4.1445,1.5181,0.0,0.0,0.0,0.0,0.0,0.0
07.10,20:00,0.5042,4.5285,3.984,4.5285,0.0971,0.0269,1.6161,0.1268,0.1268,0.0,0.0,0.0,6.51,0.018,0.0,0.0,3.984,4.0242,1.4741,0.0,0.0,0.0,0.0,0.0,0.0
07.10,21:00,0.4798,4.0328,3.5175,4.0328,0.0924,0.0269,1.4388,0.1129,0.1129,0.0,0.0,0.0,6.54,0.018,0.0,0.0,3.5175,3.553,1.3015,0.0,0.0,0.0,0.0,0.0,0.0
07.10,22:00,0.4627,3.008,2.5198,3.008,0.0891,0.0269,1.0664,0.0842,0.0842,0.0,0.0,0.0,6.34,0.018,0.0,0.0,2.5198,2.5453,0.9323,0.0,0.0,0.0,0.0,0.0,0.0
07.10,23:00,0.3648,3.8667,1.8433,3.8667,0.0703,0.0269,0.7972,0.1083,0.1083,0.0,0.0,0.0,6.38,0.018,0.0,0.0,1.8433,1.8619,0.682,0.0,1.64,50.0,0.0,0.0,0.0
08.10,00:00,0.3998,1.8549,1.4405,0.3051,0.0,0.0269,1.2846,0.0085,0.0256,0.0,0.0,0.0,5.88,0.018,0.0,0.0,1.4405,1.4551,0.533,0.0,0.1754,5.35,0.0,1.5498,0.7067
08.10,01:00,0.4249,1.9873,1.5468,1.8216,0.0499,0.0269,0.7427,0.051,0.0528,0.0,0.0,0.0,6.01,0.018,0.0,0.0,1.5468,1.5624,0.5723,0.0,0.0188,0.57,0.0,0.1657,0.0756
08.10,02:00,0.6955,2.3153,1.6036,2.2976,0.1306,0.0269,0.7769,0.0643,0.0645,0.0,0.0,0.0,6.23,0.018,0.0,0.0,1.6036,1.6198,0.5933,0.0,0.002,0.06,0.0,0.0177,0.0081
08.10,03:00,0.6326,2.4479,1.7971,2.446,0.1215,0.0269,0.8322,0.0685,0.0685,0.0,0.0,0.0,6.35,0.018,0.0,0.0,1.7971,1.8153,0.6649,0.0,0.0002,0.01,0.0,0.0019,0.0009
08.10,04:00,0.6133,3.0349,2.3974,3.0347,0.1181,0.0269,1.0501,0.085,0.085,0.0,0.0,0.0,6.43,0.018,0.0,0.0,2.3974,2.4216,0.887,0.0,0.0,0.0,0.0,0.0002,0.0001
08.10,05:00,0.6407,4.3347,3.6571,4.3347,0.1234,0.0269,1.5215,0.1214,0.1214,0.0,0.0,0.0,6.72,0.018,0.0,0.0,3.6571,3.694,1.3531,0.0,0.0,0.0,0.0,0.0,0.0
08.10,06:00,0.5681,5.1874,4.5731,5.1874,0.1095,0.0269,1.8464,0.1452,0.1452,0.0,0.0,0.0,6.8,0.018,0.0,0.0,4.5731,4.6193,1.692,0.0,0.0,0.0,0.0,0.0,0.0
08.10,07:00,0.6051,5.0105,4.3614,5.0105,0.1166,0.0269,1.7752,0.1403,0.1403,0.0,0.0,0.0,6.78,0.018,0.0,0.0,4.3614,4.4055,1.6137,0.0,0.0,0.0,0.0,0.0,0.0
08.10,08:00,0.7907,4.7126,3.8826,4.6044,0.1315,0.0269,1.614,0.1289,0.1319,0.1082,0.0,0.0,7.47,0.018,0.0011,0.002965,3.8826,3.9218,1.4366,0.0,0.0,0.0,0.0,0.0,0.0
08.10,09:00,0.7351,4.3869,3.6153,4.023,0.0715,0.0269,1.4577,0.1126,0.1226,0.3639,0.0,0.0,9.53,0.018,0.0036,0.009971,3.6153,3.6518,1.3377,0.0,0.0,0.0,0.0,0.0,0.0
08.10,10:00,0.6285,4.0432,3.3806,3.4521,0.0072,0.0269,1.3088,0.0967,0.1129,0.5911,0.0,0.0,11.36,0.018,0.0059,0.016196,3.3806,3.4147,1.2508,0.0,0.0,0.0,0.0,0.0,0.0
08.10,11:00,0.7095,3.9524,3.2105,3.6722,0.0827,0.0269,1.3183,0.1028,0.1105,0.2802,0.0,0.0,9.56,0.018,0.0028,0.007678,3.2105,3.2429,1.1879,0.0,0.0,0.0,0.0,0.0,0.0
08.10,12:00,0.7699,3.9471,3.1454,3.6041,0.0823,0.0269,1.2944,0.1009,0.1103,0.343,0.0,0.0,10.23,0.018,0.0034,0.009397,3.1454,3.1772,1.1638,0.0,0.0,0.0,0.0,0.0,0.0
08.10,13:00,0.9818,4.0604,3.0478,3.5965,0.0998,0.0269,1.277,0.1007,0.1134,0.4639,0.0,0.0,11.12,0.018,0.0046,0.01271,3.0478,3.0786,1.1277,0.0,0.0,0.0,0.0,0.0,0.0
08.10,14:00,1.1954,4.3121,3.0855,3.8345,0.1383,0.0269,1.3296,0.1074,0.1205,0.4776,0.0,0.0,11.23,0.018,0.0048,0.013085,3.0855,3.1167,1.1416,0.0,0.0,0.0,0.0,0.0,0.0
08.10,15:00,1.0938,4.292,3.1662,3.8636,0.1282,0.0269,1.3489,0.1082,0.1199,0.4284,0.0,0.0,10.86,0.018,0.0043,0.011738,3.1662,3.1982,1.1715,0.0,0.0,0.0,0.0,0.0,0.0
08.10,16:00,1.0127,4.3582,3.312,4.3582,0.1951,0.0269,1.4655,0.122,0.122,0.0,0.0,0.0,7.65,0.018,0.0,0.0,3.312,3.3455,1.2254,0.0,0.0,0.0,0.0,0.0,0.0
08.10,17:00,0.8999,4.4651,3.5296,4.4651,0.1734,0.0269,1.5242,0.125,0.125,0.0,0.0,0.0,6.68,0.018,0.0,0.0,3.5296,3.5653,1.306,0.0,0.0,0.0,0.0,0.0,0.0
08.10,18:00,0.7949,4.4688,3.6371,4.4688,0.1532,0.0269,1.5438,0.1251,0.1251,0.0,0.0,0.0,5.74,0.018,0.0,0.0,3.6371,3.6738,1.3457,0.0,0.0,0.0,0.0,0.0,0.0
08.10,19:00,0.7294,4.4801,3.7132,4.4801,0.1405,0.0269,1.5593,0.1254,0.1254,0.0,0.0,0.0,4.72,0.018,0.0,0.0,3.7132,3.7507,1.3739,0.0,0.0,0.0,0.0,0.0,0.0
08.10,20:00,0.6092,4.2488,3.6032,4.2488,0.1174,0.0269,1.4955,0.119,0.119,0.0,0.0,0.0,4.76,0.018,0.0,0.0,3.6032,3.6396,1.3332,0.0,0.0,0.0,0.0,0.0,0.0
08.10,21:00,0.4554,3.669,3.1815,3.669,0.0877,0.0269,1.3098,0.1027,0.1027,0.0,0.0,0.0,3.85,0.018,0.0,0.0,3.1815,3.2136,1.1772,0.0,0.0,0.0,0.0,0.0,0.0
08.10,22:00,0.4494,2.7437,2.2714,2.7437,0.0866,0.0269,0.9719,0.0768,0.0768,0.0,0.0,0.0,3.17,0.018,0.0,0.0,2.2714,2.2943,0.8404,0.0,0.0,0.0,0.0,0.0,0.0
08.10,23:00,0.4332,3.719,1.6294,3.719,0.0835,0.0269,0.7312,0.1041,0.1041,0.0,0.0,0.0,2.35,0.018,0.0,0.0,1.6294,1.6459,0.6029,0.0,1.64,50.0,0.0,0.0,0.0
09.10,00:00,0.3963,1.5415,1.1338,0.0,0.0,0.0269,1.1673,0.0,0.017,0.0,0.0,0.0,2.25,0.018,0.0,0.0,1.1338,1.1453,0.4195,0.0,0.1832,5.59,0.0,1.5415,0.7029
09.10,01:00,0.3981,1.642,1.2314,1.4689,0.0434,0.0269,0.6228,0.0411,0.043,0.0,0.0,0.0,2.26,0.018,0.0,0.0,1.2314,1.2438,0.4556,0.0,0.0196,0.6,0.0,0.1731,0.0789
09.10,02:00,0.4158,1.7132,1.2844,1.6947,0.0765,0.0269,0.6051,0.0475,0.0477,0.0,0.0,0.0,2.22,0.018,0.0,0.0,1.2844,1.2974,0.4752,0.0,0.0021,0.06,0.0,0.0185,0.0084
09.10,03:00,0.5258,1.9932,1.4528,1.9913,0.1009,0.0269,0.6842,0.0558,0.0558,0.0,0.0,0.0,2.22,0.018,0.0,0.0,1.4528,1.4675,0.5375,0.0,0.0002,0.01,0.0,0.002,0.0009
09.10,04:00,0.6805,2.7174,2.0166,2.7172,0.1311,0.0269,0.9222,0.0761,0.0761,0.0,0.0,0.0,2.28,0.018,0.0,0.0,2.0166,2.037,0.7461,0.0,0.0,0.0,0.0,0.0002,0.0001
09.10,05:00,0.7579,4.0364,3.2457,4.0364,0.146,0.0269,1.3918,0.113,0.113,0.0,0.0,0.0,2.09,0.018,0.0,0.0,3.2457,3.2785,1.2009,0.0,0.0,0.0,0.0,0.0,0.0
09.10,06:00,0.7451,4.8149,4.0291,4.8149,0.1435,0.0269,1.6792,0.1348,0.1348,0.0,0.0,0.0,1.91,0.018,0.0,0.0,4.0291,4.0698,1.4908,0.0,0.0,0.0,0.0,0.0,0.0
09.10,07:00,0.8887,4.8393,3.9111,4.8393,0.1712,0.0269,1.6632,0.1355,0.1355,0.0,0.0,0.0,3.14,0.018,0.0,0.0,3.9111,3.9506,1.4471,0.0,0.0,0.0,0.0,0.0,0.0
09.10,08:00,1.1072,4.5443,3.4027,4.48,0.2009,0.0269,1.5055,0.1254,0.1272,0.0642,0.0,0.0,3.07,0.018,0.0006,0.00176,3.4027,3.4371,1.259,0.0,0.0,0.0,0.0,0.0,0.0
09.10,09:00,0.9218,4.1087,3.155,3.5835,0.0764,0.0269,1.2939,0.1003,0.1147,0.5251,0.0,0.0,6.69,0.018,0.0053,0.014389,3.155,3.1869,1.1673,0.0,0.0,0.0,0.0,0.0,0.0
09.10,10:00,0.7927,3.7509,2.9286,1.382,0.0,0.0269,1.1522,0.0387,0.1036,2.369,0.0,0.0,20.8,0.018,0.0237,0.06491,2.9286,2.9582,1.0836,0.0,0.0,0.0,0.0,0.0,0.0
09.10,11:00,0.8754,3.653,2.7498,0.4949,0.0,0.0269,1.0939,0.0139,0.1004,3.1582,0.0,0.0,27.62,0.018,0.0316,0.086534,2.7498,2.7776,1.0174,0.0,0.0,0.0,0.0,0.0,0.0
09.10,12:00,0.9076,3.6079,2.6733,0.4312,0.0,0.0269,1.0658,0.0121,0.0991,3.1767,0.0,0.0,28.82,0.018,0.0318,0.087041,2.6733,2.7003,0.9891,0.0,0.0,0.0,0.0,0.0,0.0
09.10,13:00,0.9752,3.5634,2.5623,0.8802,0.0,0.0269,1.0198,0.0246,0.0982,2.6833,0.0,0.0,26.08,0.018,0.0268,0.073521,2.5623,2.5882,0.9481,0.0,0.0,0.0,0.0,0.0,0.0
09.10,14:00,1.0116,3.6078,2.5702,1.5921,0.0,0.0269,1.016,0.0446,0.0998,2.0157,0.0,0.0,21.75,0.018,0.0202,0.05523,2.5702,2.5962,0.951,0.0,0.0,0.0,0.0,0.0,0.0
09.10,15:00,1.0811,3.7357,2.6281,3.0443,0.0751,0.0269,1.0993,0.0852,0.1042,0.6915,0.0,0.0,12.56,0.018,0.0069,0.018946,2.6281,2.6546,0.9724,0.0,0.0,0.0,0.0,0.0,0.0
09.10,16:00,1.0616,3.839,2.7496,3.839,0.2045,0.0269,1.2668,0.1075,0.1075,0.0,0.0,0.0,6.98,0.018,0.0,0.0,2.7496,2.7774,1.0174,0.0,0.0,0.0,0.0,0.0,0.0
09.10,17:00,1.0608,4.0379,2.9474,4.0379,0.2044,0.0269,1.3398,0.1131,0.1131,0.0,0.0,0.0,5.95,0.018,0.0,0.0,2.9474,2.9772,1.0905,0.0,0.0,0.0,0.0,0.0,0.0
09.10,18:00,0.7418,3.8526,3.0797,3.8526,0.1429,0.0269,1.3273,0.1079,0.1079,0.0,0.0,0.0,5.2,0.018,0.0,0.0,3.0797,3.1108,1.1395,0.0,0.0,0.0,0.0,0.0,0.0
09.10,19:00,0.6017,3.835,3.201,3.835,0.1159,0.0269,1.3452,0.1074,0.1074,0.0,0.0,0.0,5.78,0.018,0.0,0.0,3.201,3.2333,1.1844,0.0,0.0,0.0,0.0,0.0,0.0
09.10,20:00,0.5894,3.7433,3.1224,3.7433,0.1136,0.0269,1.3137,0.1048,0.1048,0.0,0.0,0.0,5.56,0.018,0.0,0.0,3.1224,3.1539,1.1553,0.0,0.0,0.0,0.0,0.0,0.0
09.10,21:00,0.5609,3.3565,2.7676,3.3565,0.1081,0.0269,1.177,0.094,0.094,0.0,0.0,0.0,5.11,0.018,0.0,0.0,2.7676,2.7956,1.024,0.0,0.0,0.0,0.0,0.0,0.0
09.10,22:00,0.5221,2.507,1.965,2.507,0.1006,0.0269,0.8725,0.0702,0.0702,0.0,0.0,0.0,4.58,0.018,0.0,0.0,1.965,1.9848,0.727,0.0,0.0,0.0,0.0,0.0,0.0
09.10,23:00,0.5015,3.4761,1.3213,3.4761,0.0966,0.0269,0.6304,0.0973,0.0973,0.0,0.0,0.0,4.08,0.018,0.0,0.0,1.3213,1.3346,0.4889,0.0,1.64,50.0,0.0,0.0,0.0
10.10,00:00,0.5194,1.4959,0.9667,0.0,0.0,0.0269,1.0847,0.0,0.0165,0.0,0.0,0.0,3.31,0.018,0.0,0.0,0.9667,0.9765,0.3577,0.0,0.2263,6.9,0.0,1.4959,0.6821
10.10,01:00,0.4969,1.5663,1.0588,1.3525,0.0545,0.0269,0.5887,0.0379,0.0402,0.0,0.0,0.0,2.52,0.018,0.0,0.0,1.0588,1.0695,0.3918,0.0,0.0242,0.74,0.0,0.2139,0.0975
10.10,02:00,0.4686,1.5892,1.1094,1.5663,0.0859,0.0269,0.5517,0.0439,0.0441,0.0,0.0,0.0,2.2,0.018,0.0,0.0,1.1094,1.1206,0.4105,0.0,0.0026,0.08,0.0,0.0229,0.0104
10.10,03:00,0.5283,1.8013,1.2602,1.7988,0.1013,0.0269,0.6136,0.0504,0.0504,0.0,0.0,0.0,2.02,0.018,0.0,0.0,1.2602,1.2729,0.4663,0.0,0.0003,0.01,0.0,0.0024,0.0011
10.10,04:00,0.6935,2.5115,1.7999,2.5113,0.1336,0.0269,0.8445,0.0703,0.0703,0.0,0.0,0.0,1.76,0.018,0.0,0.0,1.7999,1.8181,0.666,0.0,0.0,0.0,0.0,0.0003,0.0001
10.10,05:00,0.9738,4.0264,3.0221,4.0264,0.1876,0.0269,1.3507,0.1127,0.1127,0.0,0.0,0.0,1.35,0.018,0.0,0.0,3.0221,3.0526,1.1182,0.0,0.0,0.0,0.0,0.0,0.0
10.10,06:00,0.9806,4.7516,3.7333,4.7516,0.1889,0.0269,1.6151,0.133,0.133,0.0,0.0,0.0,0.86,0.018,0.0,0.0,3.7333,3.771,1.3813,0.0,0.0,0.0,0.0,0.0,0.0
10.10,07:00,0.9415,4.6521,3.6735,4.6521,0.1814,0.0269,1.5855,0.1303,0.1303,0.0,0.0,0.0,1.25,0.018,0.0,0.0,3.6735,3.7106,1.3592,0.0,0.0,0.0,0.0,0.0,0.0
10.10,08:00,1.1257,4.3032,3.1457,4.096,0.177,0.0269,1.3878,0.1147,0.1204,0.2072,0.0,0.0,2.65,0.018,0.0021,0.005677,3.1457,3.1775,1.1639,0.0,0.0,0.0,0.0,0.0,0.0
10.10,09:00,1.0454,3.9865,2.9117,2.3156,0.0,0.0269,1.1389,0.0648,0.1106,1.6709,0.0,0.0,12.16,0.018,0.0167,0.045783,2.9117,2.9411,1.0773,0.0,0.0,0.0,0.0,0.0,0.0
10.10,10:00,0.8282,3.5458,2.6905,0.7829,0.0,0.0269,1.068,0.0219,0.0976,2.7629,0.0,0.0,19.92,0.018,0.0276,0.075703,2.6905,2.7177,0.9955,0.0,0.0,0.0,0.0,0.0,0.0
10.10,11:00,0.8893,3.4189,2.5043,0.2749,0.0,0.0269,1.0029,0.0077,0.0938,3.144,0.0,0.0,23.37,0.018,0.0314,0.086144,2.5043,2.5296,0.9266,0.0,0.0,0.0,0.0,0.0,0.0
10.10,12:00,0.8447,3.2869,2.4178,0.0432,0.0,0.0269,0.9719,0.0012,0.0901,3.2437,0.0,0.0,25.14,0.018,0.0324,0.088877,2.4178,2.4422,0.8946,0.0,0.0,0.0,0.0,0.0,0.0
10.10,13:00,1.0421,3.362,2.2967,0.6092,0.0,0.0269,0.9222,0.0171,0.0925,2.7528,0.0,0.0,22.69,0.018,0.0275,0.075427,2.2967,2.3199,0.8498,0.0,0.0,0.0,0.0,0.0,0.0
10.10,14:00,1.24,3.5471,2.284,1.5139,0.0,0.0269,0.9103,0.0424,0.0981,2.0332,0.0,0.0,18.36,0.018,0.0203,0.05571,2.284,2.3071,0.8451,0.0,0.0,0.0,0.0,0.0,0.0
10.10,15:00,1.0902,3.4411,2.3274,2.941,0.1137,0.0269,1.0247,0.0823,0.0961,0.5002,0.0,0.0,8.46,0.018,0.005,0.013705,2.3274,2.3509,0.8611,0.0,0.0,0.0,0.0,0.0,0.0
10.10,16:00,1.0174,3.4756,2.4336,3.4756,0.196,0.0269,1.1413,0.0973,0.0973,0.0,0.0,0.0,4.21,0.018,0.0,0.0,2.4336,2.4582,0.9004,0.0,0.0,0.0,0.0,0.0,0.0
10.10,17:00,1.1009,3.746,2.6186,3.746,0.2121,0.0269,1.2259,0.1049,0.1049,0.0,0.0,0.0,3.37,0.018,0.0,0.0,2.6186,2.6451,0.9689,0.0,0.0,0.0,0.0,0.0,0.0
10.10,18:00,0.9051,3.6992,2.7661,3.6992,0.1744,0.0269,1.2427,0.1036,0.1036,0.0,0.0,0.0,2.85,0.018,0.0,0.0,2.7661,2.794,1.0235,0.0,0.0,0.0,0.0,0.0,0.0
10.10,19:00,0.6474,3.5946,2.9177,3.5946,0.1247,0.0269,1.2492,0.1006,0.1006,0.0,0.0,0.0,2.96,0.018,0.0,0.0,2.9177,2.9472,1.0795,0.0,0.0,0.0,0.0,0.0,0.0
10.10,20:00,0.5598,3.4467,2.858,3.4467,0.1078,0.0269,1.2102,0.0965,0.0965,0.0,0.0,0.0,2.79,0.018,0.0,0.0,2.858,2.8869,1.0575,0.0,0.0,0.0,0.0,0.0,0.0
10.10,21:00,0.4561,3.0254,2.5436,3.0254,0.0879,0.0269,1.0739,0.0847,0.0847,0.0,0.0,0.0,2.68,0.018,0.0,0.0,2.5436,2.5693,0.9411,0.0,0.0,0.0,0.0,0.0,0.0
10.10,22:00,0.4491,2.2704,1.8031,2.2704,0.0865,0.0269,0.7986,0.0636,0.0636,0.0,0.0,0.0,2.47,0.018,0.0,0.0,1.8031,1.8213,0.6671,0.0,0.0,0.0,0.0,0.0,0.0
10.10,23:00,0.4294,3.2355,1.1544,3.2355,0.0827,0.0269,0.5548,0.0906,0.0906,0.0,0.0,0.0,2.1,0.018,0.0,0.0,1.1544,1.1661,0.4271,0.0,1.64,50.0,0.0,0.0,0.0
11.10,00:00,0.4363,1.3998,0.9538,0.0,0.0,0.0269,1.0361,0.0,0.0154,0.0,0.0,0.0,1.64,0.018,0.0,0.0,0.9538,0.9634,0.3529,0.0,0.3172,9.67,0.0,1.3998,0.6383
11.10,01:00,0.426,1.4703,1.0339,1.1706,0.0243,0.0269,0.5884,0.0328,0.0361,0.0,0.0,0.0,1.16,0.018,0.0,0.0,1.0339,1.0443,0.3825,0.0,0.0339,1.03,0.0,0.2997,0.1367
11.10,02:00,0.5534,1.646,1.0816,1.6139,0.1004,0.0269,0.5602,0.0452,0.0455,0.0,0.0,0.0,0.69,0.018,0.0,0.0,1.0816,1.0925,0.4002,0.0,0.0036,0.11,0.0,0.0321,0.0146
11.10,03:00,0.6572,1.8947,1.2252,1.8913,0.126,0.0269,0.6257,0.053,0.053,0.0,0.0,0.0,0.28,0.018,0.0,0.0,1.2252,1.2376,0.4533,0.0,0.0004,0.01,0.0,0.0034,0.0016
11.10,04:00,0.5062,2.2683,1.7445,2.2679,0.0975,0.0269,0.788,0.0635,0.0635,0.0,0.0,0.0,-0.06,0.018,0.0,0.0,1.7445,1.7621,0.6455,0.0,0.0,0.0,0.0,0.0004,0.0002
11.10,05:00,0.5058,3.4786,2.943,3.4785,0.0974,0.0269,1.2313,0.0974,0.0974,0.0,0.0,0.0,-0.27,0.018,0.0,0.0,2.943,2.9727,1.0889,0.0,0.0,0.0,0.0,0.0,0.0
11.10,06:00,0.5374,4.2017,3.6276,4.2017,0.1035,0.0269,1.4906,0.1176,0.1176,0.0,0.0,0.0,-0.11,0.018,0.0,0.0,3.6276,3.6642,1.3422,0.0,0.0,0.0,0.0,0.0,0.0
11.10,07:00,0.5543,4.1891,3.5985,4.1891,0.1068,0.0269,1.4831,0.1173,0.1173,0.0,0.0,0.0,0.52,0.018,0.0,0.0,3.5985,3.6348,1.3314,0.0,0.0,0.0,0.0,0.0,0.0
11.10,08:00,0.5907,3.7134,3.0914,3.6857,0.1085,0.0269,1.2975,0.1032,0.104,0.0277,0.0,0.0,0.66,0.018,0.0003,0.000758,3.0914,3.1226,1.1438,0.0,0.0,0.0,0.0,0.0,0.0
11.10,09:00,0.6598,3.5485,2.8598,3.3966,0.0979,0.0269,1.2024,0.0951,0.0993,0.1519,0.0,0.0,1.59,0.018,0.0015,0.004161,2.8598,2.8887,1.0581,0.0,0.0,0.0,0.0,0.0,0.0
11.10,10:00,0.5159,3.1702,2.6277,2.9863,0.064,0.0269,1.083,0.0836,0.0887,0.1839,0.0,0.0,2.14,0.018,0.0018,0.005038,2.6277,2.6542,0.9722,0.0,0.0,0.0,0.0,0.0,0.0
11.10,11:00,0.5079,2.9744,2.4418,2.7769,0.0598,0.0269,1.0101,0.0778,0.0832,0.1975,0.0,0.0,2.59,0.018,0.002,0.005412,2.4418,2.4665,0.9035,0.0,0.0,0.0,0.0,0.0,0.0
11.10,12:00,0.6436,3.0262,2.3588,2.8472,0.0895,0.0269,1.009,0.0797,0.0846,0.179,0.0,0.0,2.88,0.018,0.0018,0.004905,2.3588,2.3826,0.8728,0.0,0.0,0.0,0.0,0.0,0.0
11.10,13:00,0.7306,3.0067,2.2534,2.805,0.1019,0.0269,0.9826,0.0785,0.0841,0.2017,0.0,0.0,3.41,0.018,0.002,0.005526,2.2534,2.2762,0.8338,0.0,0.0,0.0,0.0,0.0,0.0
11.10,14:00,1.1173,3.3665,2.2267,3.2472,0.1923,0.0269,1.0623,0.0909,0.0942,0.1192,0.0,0.0,3.16,0.018,0.0012,0.003267,2.2267,2.2492,0.8239,0.0,0.0,0.0,0.0,0.0,0.0
11.10,15:00,1.2039,3.4956,2.2688,3.4222,0.2178,0.0269,1.1029,0.0958,0.0978,0.0734,0.0,0.0,2.96,0.018,0.0007,0.002011,2.2688,2.2917,0.8395,0.0,0.0,0.0,0.0,0.0,0.0
11.10,16:00,1.051,3.4464,2.3714,3.4464,0.2025,0.0269,1.1248,0.0965,0.0965,0.0,0.0,0.0,2.18,0.018,0.0,0.0,2.3714,2.3954,0.8774,0.0,0.0,0.0,0.0,0.0,0.0
11.10,17:00,0.8996,3.4896,2.5641,3.4896,0.1733,0.0269,1.1669,0.0977,0.0977,0.0,0.0,0.0,2.0,0.018,0.0,0.0,2.5641,2.59,0.9487,0.0,0.0,0.0,0.0,0.0,0.0
11.10,18:00,0.7501,3.4911,2.7136,3.4911,0.1445,0.0269,1.1934,0.0978,0.0978,0.0,0.0,0.0,2.09,0.018,0.0,0.0,2.7136,2.741,1.004,0.0,0.0,0.0,0.0,0.0,0.0
11.10,19:00,0.5774,3.4813,2.8749,3.4813,0.1112,0.0269,1.2198,0.0975,0.0975,0.0,0.0,0.0,1.32,0.018,0.0,0.0,2.8749,2.9039,1.0637,0.0,0.0,0.0,0.0,0.0,0.0
11.10,20:00,0.5211,3.3586,2.8091,3.3586,0.1004,0.0269,1.1847,0.094,0.094,0.0,0.0,0.0,1.29,0.018,0.0,0.0,2.8091,2.8375,1.0394,0.0,0.0,0.0,0.0,0.0,0.0
11.10,21:00,0.3928,2.9269,2.5087,2.9269,0.0757,0.0269,1.0488,0.082,0.082,0.0,0.0,0.0,1.42,0.018,0.0,0.0,2.5087,2.534,0.9282,0.0,0.0,0.0,0.0,0.0,0.0
11.10,22:00,0.435,2.2209,1.768,2.2209,0.0838,0.0269,0.7829,0.0622,0.0622,0.0,0.0,0.0,1.81,0.018,0.0,0.0,1.768,1.7859,0.6542,0.0,0.0,0.0,0.0,0.0,0.0
11.10,23:00,0.3993,3.1776,1.1269,3.1776,0.0769,0.0269,0.5388,0.089,0.089,0.0,0.0,0.0,2.23,0.018,0.0,0.0,1.1269,1.1383,0.417,0.0,1.64,50.0,0.0,0.0,0.0
12.10,00:00,0.3942,1.3977,0.9935,0.0,0.0,0.0269,1.0499,0.0,0.0154,0.0,0.0,0.0,2.71,0.018,0.0,0.0,0.9935,1.0035,0.3676,0.0,0.3191,9.73,0.0,1.3977,0.6374
12.10,01:00,0.4844,1.548,1.0529,1.2464,0.0352,0.0269,0.6072,0.0349,0.0382,0.0,0.0,0.0,3.14,0.018,0.0,0.0,1.0529,1.0635,0.3896,0.0,0.0341,1.04,0.0,0.3016,0.1375
12.10,02:00,0.5233,1.5934,1.0594,1.5612,0.0946,0.0269,0.5462,0.0437,0.0441,0.0,0.0,0.0,3.42,0.018,0.0,0.0,1.0594,1.0701,0.392,0.0,0.0036,0.11,0.0,0.0322,0.0147
12.10,03:00,0.5819,1.8299,1.2355,1.8264,0.1114,0.0269,0.615,0.0511,0.0512,0.0,0.0,0.0,3.61,0.018,0.0,0.0,1.2355,1.248,0.4571,0.0,0.0004,0.01,0.0,0.0034,0.0016
12.10,04:00,0.4851,2.2464,1.7437,2.246,0.0934,0.0269,0.7836,0.0629,0.0629,0.0,0.0,0.0,3.72,0.018,0.0,0.0,1.7437,1.7613,0.6452,0.0,0.0,0.0,0.0,0.0004,0.0002
12.10,05:00,0.5445,3.4199,2.8466,3.4198,0.1049,0.0269,1.2031,0.0958,0.0958,0.0,0.0,0.0,3.86,0.018,0.0,0.0,2.8466,2.8754,1.0532,0.0,0.0,0.0,0.0,0.0,0.0
