timestamp,hour,electricity_demand_kwh,total_electricity_consumption_kwh,thermal_demand_kwh,grid_supply_kwh,cost_grid_eur,cost_grid_subscription_eur,total_cost_hour_eur,emissions_grid_kg,total_emissions_hour_kg,pv_output_kwh,grid_export_kwh,grid_revenue_eur,pv_cell_temp_c,cost_pv_capex_hour_eur,cost_pv_om_eur,emissions_pv_kg,heat_pump_heat_kwh,heat_pump_electric_demand_kwh,cost_heat_pump_eur,emissions_heat_pump_kg,bess_soc_kwh,bess_soc_pct,bess_charge_kwh,bess_discharge_kwh,cost_bess_eur,tess_soc_kwh,tess_soc_pct,tess_charge_kwh,tess_discharge_kwh,cost_tess_eur,emissions_tess_kg
24.11,12:00,0.5959,2.5192,4.3287,1.7017,0.0,0.0269,0.7143,0.0476,0.07,0.8174,0.0,0.0,10.46,0.018,0.0082,0.022398,4.5388,1.9232,0.6127,0.0,0.0,0.0,0.0,0.0,0.0,1.9338,8.59,2.15,1.9399,0.0485,0.0
24.11,13:00,0.7058,2.7203,4.2426,1.4431,0.0,0.0269,0.743,0.0404,0.0754,1.2772,0.0,0.0,14.62,0.018,0.0128,0.034994,4.7541,2.0145,0.6418,0.0,0.0,0.0,0.0,0.0,0.0,2.0255,9.0,2.252,1.7404,0.0435,0.0
24.11,14:00,1.0231,2.9151,4.1631,2.8064,0.1762,0.0269,0.868,0.0786,0.0816,0.1088,0.0,0.0,8.42,0.018,0.0011,0.00298,4.4462,1.892,0.6002,0.0,0.0,0.0,0.0,0.0,0.0,1.8944,8.42,2.1061,1.823,0.0456,0.0
24.11,15:00,1.421,3.5555,4.3112,3.2593,0.2167,0.0269,0.9757,0.0913,0.0994,0.2962,0.0,0.0,9.93,0.018,0.003,0.008116,4.9519,2.1345,0.6685,0.0,0.0,0.0,0.0,0.0,0.0,2.1098,9.38,2.3457,1.7049,0.0426,0.0
24.11,16:00,1.2863,3.3471,4.3827,3.329,0.2443,0.0269,0.974,0.0932,0.0937,0.0181,0.0,0.0,8.21,0.018,0.0002,0.000497,4.7193,2.0608,0.6371,0.0,0.0,0.0,0.0,0.0,0.0,2.0107,8.94,2.2355,1.8988,0.0475,0.0
24.11,17:00,1.0207,3.3213,4.5704,3.3213,0.1966,0.0269,0.9949,0.093,0.093,0.0,0.0,0.0,7.99,0.018,0.0,0.0,5.2454,2.3006,0.7081,0.0,0.0,0.0,0.0,0.0,0.0,2.2349,9.93,2.4847,1.8096,0.0452,0.0
24.11,18:00,0.8445,3.1301,4.742,3.1301,0.1627,0.0269,0.9583,0.0876,0.0876,0.0,0.0,0.0,7.95,0.018,0.0,0.0,5.1882,2.2855,0.7004,0.0,0.0,0.0,0.0,0.0,0.0,2.2105,9.82,2.4576,2.0114,0.0503,0.0
24.11,19:00,0.7493,3.114,4.8146,3.114,0.1444,0.0269,0.9637,0.0872,0.0872,0.0,0.0,0.0,7.5,0.018,0.0,0.0,5.3678,2.3647,0.7247,0.0,0.0,0.0,0.0,0.0,0.0,2.287,10.16,2.5427,1.9894,0.0497,0.0
24.11,20:00,0.6255,2.9547,4.8288,2.9547,0.1205,0.0269,0.9275,0.0827,0.0827,0.0,0.0,0.0,7.44,0.018,0.0,0.0,5.2639,2.3292,0.7106,0.0,0.0,0.0,0.0,0.0,0.0,2.2427,9.97,2.4934,2.0583,0.0515,0.0
24.11,21:00,0.5808,2.8076,4.6671,2.8076,0.1119,0.0269,0.8866,0.0786,0.0786,0.0,0.0,0.0,7.34,0.018,0.0,0.0,5.0324,2.2267,0.6794,0.0,0.0,0.0,0.0,0.0,0.0,2.1441,9.53,2.3838,2.0185,0.0505,0.0
24.11,22:00,0.5284,2.4173,4.1765,2.4173,0.1018,0.0269,0.7712,0.0677,0.0677,0.0,0.0,0.0,7.26,0.018,0.0,0.0,4.2689,1.8889,0.5763,0.0,0.0,0.0,0.0,0.0,0.0,1.8188,8.08,2.0221,1.9297,0.0482,0.0
24.11,23:00,0.5476,7.8698,13.1551,3.3763,0.1055,0.0269,1.9173,0.0945,0.0945,0.0,0.0,0.0,6.91,0.018,0.0,0.0,12.785,5.6822,1.726,0.0,1.64,50.0,0.0,0.0,0.0,11.25,50.0,1.2669,1.6369,0.0409,0.0
25.11,00:00,0.5176,0.5176,2.3633,0.0,0.0,0.0269,0.34,0.0,0.0057,0.0,0.0,0.0,6.93,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1.1508,35.09,0.0,0.5176,0.236,8.6189,38.31,0.0,2.3633,0.0591,0.0
25.11,01:00,0.4808,0.4808,2.2881,0.0,0.0,0.0269,0.3213,0.0,0.0053,0.0,0.0,0.0,6.68,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.6964,21.23,0.0,0.4808,0.2192,6.073,26.99,0.0,2.2881,0.0572,0.0
25.11,02:00,0.5084,0.5084,2.3964,0.0,0.0,0.0269,0.3366,0.0,0.0056,0.0,0.0,0.0,6.49,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.216,6.59,0.0,0.5084,0.2318,3.4082,15.15,0.0,2.3964,0.0599,0.0
25.11,03:00,0.6975,0.6975,2.4729,0.4934,0.0951,0.0269,0.2949,0.0138,0.0161,0.0,0.0,0.0,5.82,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0231,0.7,0.0,0.2041,0.0931,0.6602,2.93,0.0,2.4729,0.0618,0.0
25.11,04:00,0.8474,2.669,2.7322,2.6472,0.1591,0.0269,0.7772,0.0741,0.0744,0.0,0.0,0.0,5.39,0.018,0.0,0.0,4.0623,1.8216,0.5484,0.0,0.0025,0.08,0.0,0.0218,0.01,1.7308,7.69,1.9242,0.5942,0.0149,0.0
25.11,05:00,0.5942,2.1113,3.3382,2.1089,0.114,0.0269,0.6556,0.0591,0.0591,0.0,0.0,0.0,4.76,0.018,0.0,0.0,3.383,1.517,0.4567,0.0,0.0003,0.01,0.0,0.0023,0.0011,1.4413,6.41,1.6025,1.5577,0.0389,0.0
25.11,06:00,0.5458,3.4476,4.6877,3.4473,0.1051,0.0269,1.0522,0.0965,0.0965,0.0,0.0,0.0,4.41,0.018,0.0,0.0,6.4419,2.9018,0.8697,0.0,0.0,0.0,0.0,0.0002,0.0001,2.7446,12.2,3.0514,1.2972,0.0324,0.0
25.11,07:00,0.6404,3.4629,5.7829,3.4629,0.1234,0.0269,1.0797,0.097,0.097,0.0,0.0,0.0,4.49,0.018,0.0,0.0,6.2942,2.8225,0.8497,0.0,0.0,0.0,0.0,0.0,0.0,2.6817,11.92,2.9814,2.4702,0.0618,0.0
25.11,08:00,0.6612,3.2674,5.4998,2.3408,0.0,0.0269,0.9061,0.0655,0.0909,0.9266,0.0,0.0,10.25,0.018,0.0093,0.025388,5.8639,2.6062,0.7916,0.0,0.0,0.0,0.0,0.0,0.0,2.4984,11.1,2.7777,2.4135,0.0603,0.0
25.11,09:00,0.6226,2.9853,5.0837,1.3292,0.0,0.0269,0.8449,0.0372,0.0826,1.6561,0.0,0.0,15.75,0.018,0.0166,0.045377,5.3868,2.3626,0.7272,0.0,0.0,0.0,0.0,0.0,0.0,2.2951,10.2,2.5516,2.2485,0.0562,0.0
25.11,10:00,0.6509,2.9415,4.8385,0.0,0.0,0.0269,0.8373,0.0,0.0808,2.9473,0.0,0.0,25.41,0.018,0.0295,0.080757,5.2685,2.2907,0.7113,0.0,0.0061,0.19,0.0058,0.0,0.0,2.2447,9.98,2.4956,2.0656,0.0516,0.0
25.11,11:00,0.653,2.779,4.6162,1.198,0.0,0.0269,0.7797,0.0335,0.0768,1.5753,0.0,0.0,17.64,0.018,0.0158,0.043163,4.9323,2.126,0.6659,0.0,0.0007,0.02,0.0,0.0058,0.0026,2.1015,9.34,2.3364,2.0202,0.0505,0.0
25.11,12:00,0.644,2.707,4.4212,2.1894,0.0244,0.0269,0.7709,0.0613,0.0755,0.517,0.0,0.0,11.86,0.018,0.0052,0.014166,4.8068,2.063,0.6489,0.0,0.0001,0.0,0.0,0.0006,0.0003,2.048,9.1,2.2769,1.8913,0.0473,0.0
25.11,13:00,0.6503,2.6839,4.3371,1.6402,0.0,0.0269,0.7411,0.0459,0.0745,1.0436,0.0,0.0,15.47,0.018,0.0104,0.028596,4.7385,2.0337,0.6397,0.0,0.0,0.0,0.0,0.0001,0.0,2.0189,8.97,2.2445,1.8432,0.0461,0.0
25.11,14:00,0.878,2.8823,4.2749,1.4399,0.0,0.0269,0.7352,0.0403,0.0798,1.4423,0.0,0.0,18.38,0.018,0.0144,0.03952,4.6701,2.0043,0.6305,0.0,0.0,0.0,0.0,0.0,0.0,1.9897,8.84,2.2121,1.817,0.0454,0.0
25.11,15:00,1.1116,3.2147,4.3477,3.0702,0.1863,0.0269,0.9333,0.086,0.0899,0.1445,0.0,0.0,9.91,0.018,0.0014,0.00396,4.8582,2.1031,0.6559,0.0,0.0,0.0,0.0,0.0,0.0,2.0699,9.2,2.3013,1.7907,0.0448,0.0
25.11,16:00,1.3397,3.4761,4.4379,3.3757,0.2387,0.0269,0.9917,0.0945,0.0973,0.1004,0.0,0.0,9.06,0.018,0.001,0.002752,4.8925,2.1365,0.6605,0.0,0.0,0.0,0.0,0.0,0.0,2.0845,9.26,2.3175,1.8629,0.0466,0.0
25.11,17:00,1.0894,3.4012,4.6503,3.4012,0.2099,0.0269,1.0133,0.0952,0.0952,0.0,0.0,0.0,7.64,0.018,0.0,0.0,5.2711,2.3119,0.7116,0.0,0.0,0.0,0.0,0.0,0.0,2.2458,9.98,2.4968,1.876,0.0469,0.0
25.11,18:00,0.9285,3.3052,4.8608,3.3052,0.1789,0.0269,1.0027,0.0925,0.0925,0.0,0.0,0.0,7.1,0.018,0.0,0.0,5.3952,2.3767,0.7284,0.0,0.0,0.0,0.0,0.0,0.0,2.2987,10.22,2.5556,2.0212,0.0505,0.0
25.11,19:00,0.7723,3.1843,4.9378,3.1843,0.1488,0.0269,0.9813,0.0892,0.0892,0.0,0.0,0.0,6.89,0.018,0.0,0.0,5.4511,2.412,0.7359,0.0,0.0,0.0,0.0,0.0,0.0,2.3225,10.32,2.5821,2.0688,0.0517,0.0
25.11,20:00,0.6331,3.0556,4.959,3.0556,0.122,0.0269,0.955,0.0856,0.0856,0.0,0.0,0.0,6.78,0.018,0.0,0.0,5.4507,2.4225,0.7358,0.0,0.0,0.0,0.0,0.0,0.0,2.3223,10.32,2.5819,2.0902,0.0523,0.0
25.11,21:00,0.6237,2.9101,4.7976,2.9101,0.1202,0.0269,0.9118,0.0815,0.0815,0.0,0.0,0.0,6.59,0.018,0.0,0.0,5.1443,2.2864,0.6945,0.0,0.0,0.0,0.0,0.0,0.0,2.1918,9.74,2.4368,2.0901,0.0523,0.0
25.11,22:00,0.5185,2.4967,4.3048,2.4967,0.0999,0.0269,0.7923,0.0699,0.0699,0.0,0.0,0.0,6.39,0.018,0.0,0.0,4.4312,1.9782,0.5982,0.0,0.0,0.0,0.0,0.0,0.0,1.8879,8.39,2.099,1.9726,0.0493,0.0
25.11,23:00,0.5719,7.9657,13.2253,3.4471,0.1102,0.0269,1.9297,0.0965,0.0965,0.0,0.0,0.0,6.27,0.018,0.0,0.0,12.8308,5.7537,1.7322,0.0,1.64,50.0,0.0,0.0,0.0,11.25,50.0,1.3047,1.6992,0.0425,0.0
26.11,00:00,0.6015,0.6015,2.4796,0.0,0.0,0.0269,0.3811,0.0,0.0066,0.0,0.0,0.0,5.82,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1.0716,32.67,0.0,0.6015,0.2743,8.4898,37.73,0.0,2.4796,0.062,0.0
26.11,01:00,0.5306,0.5306,2.3983,0.0,0.0,0.0269,0.3468,0.0,0.0058,0.0,0.0,0.0,5.48,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.5701,17.38,0.0,0.5306,0.242,5.8215,25.87,0.0,2.3983,0.06,0.0
26.11,02:00,0.5815,0.5815,2.5,0.0428,0.0082,0.0269,0.3613,0.0012,0.0071,0.0,0.0,0.0,5.39,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.061,1.86,0.0,0.5387,0.2457,3.0419,13.52,0.0,2.5,0.0625,0.0
26.11,03:00,0.5602,0.5602,2.5608,0.5026,0.0968,0.0269,0.232,0.0141,0.0147,0.0,0.0,0.0,5.36,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.2,0.0,0.0576,0.0263,0.1965,0.87,0.0,2.5608,0.064,0.0
26.11,04:00,0.7075,2.9374,2.7471,2.9312,0.1351,0.0269,0.8465,0.0821,0.0821,0.0,0.0,0.0,5.62,0.018,0.0,0.0,4.8835,2.2299,0.6593,0.0,0.0007,0.02,0.0,0.0062,0.0028,2.0807,9.25,2.3133,0.1768,0.0044,0.0
26.11,05:00,0.9679,2.2547,3.3491,2.2541,0.1863,0.0269,0.6571,0.0631,0.0631,0.0,0.0,0.0,5.77,0.018,0.0,0.0,2.8053,1.2868,0.3787,0.0,0.0001,0.0,0.0,0.0007,0.0003,1.1952,5.31,1.3288,1.8726,0.0468,0.0
26.11,06:00,0.9258,4.2281,4.8473,4.228,0.1784,0.0269,1.2176,0.1184,0.1184,0.0,0.0,0.0,5.99,0.018,0.0,0.0,7.166,3.3023,0.9674,0.0,0.0,0.0,0.0,0.0001,0.0,3.0532,13.57,3.3944,1.0757,0.0269,0.0
26.11,07:00,1.0764,4.0389,6.1313,4.0389,0.2074,0.0269,1.1888,0.1131,0.1131,0.0,0.0,0.0,5.94,0.018,0.0,0.0,6.4286,2.9625,0.8679,0.0,0.0,0.0,0.0,0.0,0.0,2.739,12.17,3.0451,2.7478,0.0687,0.0
26.11,08:00,1.3763,4.2221,5.7752,3.8566,0.1947,0.0269,1.154,0.108,0.118,0.3656,0.0,0.0,8.14,0.018,0.0037,0.010016,6.2893,2.8458,0.849,0.0,0.0,0.0,0.0,0.0,0.0,2.6796,11.91,2.9791,2.4651,0.0616,0.0
26.11,09:00,1.2876,3.7558,5.3475,3.4433,0.1879,0.0269,1.0492,0.0964,0.105,0.3125,0.0,0.0,8.72,0.018,0.0031,0.008561,5.5781,2.4682,0.753,0.0,0.0,0.0,0.0,0.0,0.0,2.3766,10.56,2.6423,2.4116,0.0603,0.0
26.11,10:00,1.0749,3.5313,5.1125,2.833,0.0726,0.0269,0.9406,0.0793,0.0985,0.6983,0.0,0.0,11.89,0.018,0.007,0.019132,5.6497,2.4564,0.7627,0.0,0.0,0.0,0.0,0.0,0.0,2.4071,10.7,2.6762,2.139,0.0535,0.0
26.11,11:00,0.9013,3.1193,4.8747,0.8491,0.0,0.0269,0.8164,0.0238,0.086,2.2702,0.0,0.0,23.1,0.018,0.0227,0.062202,5.1457,2.218,0.6947,0.0,0.0,0.0,0.0,0.0,0.0,2.1924,9.74,2.4375,2.1664,0.0542,0.0
26.11,12:00,0.6645,2.8756,4.6846,2.4753,0.0509,0.0269,0.8446,0.0693,0.0803,0.4002,0.0,0.0,11.7,0.018,0.004,0.010967,5.1517,2.211,0.6955,0.0,0.0,0.0,0.0,0.0,0.0,2.195,9.76,2.4403,1.9732,0.0493,0.0
26.11,13:00,0.9603,3.0847,4.5806,2.7608,0.1226,0.0269,0.8884,0.0773,0.0862,0.3239,0.0,0.0,11.52,0.018,0.0032,0.008876,4.9498,2.1244,0.6682,0.0,0.0,0.0,0.0,0.0,0.0,2.1089,9.37,2.3446,1.9755,0.0494,0.0
26.11,14:00,1.1255,3.2511,4.4935,3.0035,0.1691,0.0269,0.9297,0.0841,0.0909,0.2476,0.0,0.0,11.3,0.018,0.0025,0.006784,4.9314,2.1256,0.6657,0.0,0.0,0.0,0.0,0.0,0.0,2.1011,9.34,2.3359,1.898,0.0475,0.0
26.11,15:00,1.21,3.4226,4.5693,3.2647,0.2027,0.0269,0.9835,0.0914,0.0957,0.1578,0.0,0.0,10.61,0.018,0.0016,0.004324,5.0888,2.2125,0.687,0.0,0.0,0.0,0.0,0.0,0.0,2.1681,9.64,2.4105,1.891,0.0473,0.0
26.11,16:00,1.0399,3.3165,4.6593,3.2848,0.1942,0.0269,0.9828,0.092,0.0928,0.0316,0.0,0.0,9.57,0.018,0.0003,0.000867,5.1451,2.2766,0.6946,0.0,0.0,0.0,0.0,0.0,0.0,2.1921,9.74,2.4372,1.9513,0.0488,0.0
26.11,17:00,0.985,3.4671,4.873,3.4671,0.1898,0.0269,1.0279,0.0971,0.0971,0.0,0.0,0.0,9.0,0.018,0.0,0.0,5.5101,2.482,0.7439,0.0,0.0,0.0,0.0,0.0,0.0,2.3476,10.43,2.6101,1.9729,0.0493,0.0
26.11,18:00,0.9592,3.5256,5.0845,3.5256,0.1848,0.0269,1.0447,0.0987,0.0987,0.0,0.0,0.0,8.45,0.018,0.0,0.0,5.6461,2.5664,0.7622,0.0,0.0,0.0,0.0,0.0,0.0,2.4056,10.69,2.6745,2.1129,0.0528,0.0
26.11,19:00,0.6826,3.2786,5.1436,3.2786,0.1315,0.0269,0.9945,0.0918,0.0918,0.0,0.0,0.0,8.5,0.018,0.0,0.0,5.6593,2.596,0.764,0.0,0.0,0.0,0.0,0.0,0.0,2.4112,10.72,2.6807,2.165,0.0541,0.0
26.11,20:00,0.6145,3.2535,5.1702,3.2535,0.1184,0.0269,0.9871,0.0911,0.0911,0.0,0.0,0.0,8.25,0.018,0.0,0.0,5.7002,2.639,0.7695,0.0,0.0,0.0,0.0,0.0,0.0,2.4286,10.79,2.7001,2.1701,0.0543,0.0
26.11,21:00,0.5855,3.0891,5.0188,3.0891,0.1128,0.0269,0.939,0.0865,0.0865,0.0,0.0,0.0,8.2,0.018,0.0,0.0,5.3828,2.5036,0.7267,0.0,0.0,0.0,0.0,0.0,0.0,2.2934,10.19,2.5497,2.1858,0.0546,0.0
26.11,22:00,0.5585,2.7025,4.4675,2.7025,0.1076,0.0269,0.8206,0.0757,0.0757,0.0,0.0,0.0,8.16,0.018,0.0,0.0,4.5666,2.1439,0.6165,0.0,0.0,0.0,0.0,0.0,0.0,1.9456,8.65,2.1631,2.064,0.0516,0.0
26.11,23:00,0.4572,8.199,13.2955,3.4827,0.0881,0.0269,1.9231,0.0975,0.0975,0.0,0.0,0.0,8.19,0.018,0.0,0.0,12.9358,6.1018,1.7463,0.0,1.64,50.0,0.0,0.0,0.0,11.25,50.0,1.3913,1.7511,0.0438,0.0
27.11,00:00,0.4541,0.4541,2.597,0.0,0.0,0.0269,0.3169,0.0,0.005,0.0,0.0,0.0,8.14,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1.2108,36.91,0.0,0.4541,0.2071,8.3594,37.15,0.0,2.597,0.0649,0.0
27.11,01:00,0.4057,0.4057,2.5717,0.0,0.0,0.0269,0.2942,0.0,0.0045,0.0,0.0,0.0,8.05,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.8273,25.22,0.0,0.4057,0.185,5.4987,24.44,0.0,2.5717,0.0643,0.0
27.11,02:00,0.4459,0.4459,2.672,0.0,0.0,0.0269,0.315,0.0,0.0049,0.0,0.0,0.0,7.96,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.4059,12.38,0.0,0.4459,0.2033,2.5283,11.24,0.0,2.672,0.0668,0.0
27.11,03:00,0.4648,0.8832,2.7379,0.4996,0.0156,0.0269,0.411,0.014,0.0182,0.0,0.0,0.0,7.82,0.018,0.0,0.0,0.8787,0.4184,0.1186,0.0,0.0434,1.32,0.0,0.3836,0.1749,0.3744,1.66,0.4162,2.2754,0.0569,0.0
27.11,04:00,0.65,2.9948,2.9286,2.9538,0.1173,0.0269,0.8541,0.0827,0.0832,0.0,0.0,0.0,7.76,0.018,0.0,0.0,4.9242,2.3448,0.6648,0.0,0.0046,0.14,0.0,0.041,0.0187,2.098,9.32,2.3325,0.3369,0.0084,0.0
27.11,05:00,0.7903,2.2958,3.5521,2.2914,0.1514,0.0269,0.6723,0.0642,0.0642,0.0,0.0,0.0,7.75,0.018,0.0,0.0,3.1614,1.5054,0.4268,0.0,0.0005,0.02,0.0,0.0044,0.002,1.347,5.99,1.4975,1.8882,0.0472,0.0
27.11,06:00,0.8415,4.3489,5.0889,4.3484,0.162,0.0269,1.2318,0.1218,0.1218,0.0,0.0,0.0,7.65,0.018,0.0,0.0,7.3656,3.5074,0.9944,0.0,0.0001,0.0,0.0,0.0005,0.0002,3.1382,13.95,3.489,1.2123,0.0303,0.0
27.11,07:00,0.8628,4.1495,6.4571,4.1495,0.1662,0.0269,1.2135,0.1162,0.1162,0.0,0.0,0.0,7.79,0.018,0.0,0.0,6.9022,3.2867,0.9318,0.0,0.0,0.0,0.0,0.0001,0.0,2.9407,13.07,3.2695,2.8244,0.0706,0.0
27.11,08:00,1.1616,4.2036,6.0729,3.6792,0.1228,0.0269,1.1179,0.103,0.1174,0.5244,0.0,0.0,10.92,0.018,0.0052,0.014367,6.5098,3.042,0.8788,0.0,0.0,0.0,0.0,0.0,0.0,2.7736,12.33,3.0836,2.6467,0.0662,0.0
27.11,09:00,1.3825,4.1438,5.6645,3.6414,0.1695,0.0269,1.0945,0.102,0.1157,0.5024,0.0,0.0,11.25,0.018,0.005,0.013767,6.0197,2.7613,0.8127,0.0,0.0,0.0,0.0,0.0,0.0,2.5648,11.4,2.8514,2.4962,0.0624,0.0
27.11,10:00,1.0639,3.7321,5.4259,3.0666,0.0768,0.0269,0.9857,0.0859,0.1041,0.6655,0.0,0.0,12.5,0.018,0.0067,0.018233,5.9235,2.6682,0.7997,0.0,0.0,0.0,0.0,0.0,0.0,2.5238,11.22,2.8059,2.3083,0.0577,0.0
27.11,11:00,1.1392,3.6098,5.1841,3.3843,0.176,0.0269,1.0271,0.0948,0.1009,0.2255,0.0,0.0,10.6,0.018,0.0023,0.006178,5.5342,2.4706,0.7471,0.0,0.0,0.0,0.0,0.0,0.0,2.3579,10.48,2.6215,2.2714,0.0568,0.0
27.11,12:00,1.0189,3.4307,4.9782,2.2818,0.0,0.0269,0.842,0.0639,0.0954,1.149,0.0,0.0,17.23,0.018,0.0115,0.031482,5.4266,2.4118,0.7326,0.0,0.0,0.0,0.0,0.0,0.0,2.3121,10.28,2.5705,2.1221,0.0531,0.0
27.11,13:00,1.0509,3.394,4.8679,2.8495,0.0976,0.0269,0.9148,0.0798,0.0947,0.5445,0.0,0.0,13.83,0.018,0.0054,0.014918,5.2954,2.3431,0.7149,0.0,0.0,0.0,0.0,0.0,0.0,2.2562,10.03,2.5083,2.0808,0.052,0.0
27.11,14:00,1.2375,3.5538,4.7735,3.2932,0.1882,0.0269,0.9901,0.0922,0.0993,0.2606,0.0,0.0,12.14,0.018,0.0026,0.007139,5.2116,2.3163,0.7036,0.0,0.0,0.0,0.0,0.0,0.0,2.2205,9.87,2.4687,2.0305,0.0508,0.0
27.11,15:00,1.5245,3.9408,4.847,3.6801,0.2435,0.0269,1.0716,0.103,0.1102,0.2607,0.0,0.0,11.93,0.018,0.0026,0.007143,5.4123,2.4162,0.7307,0.0,0.0,0.0,0.0,0.0,0.0,2.306,10.25,2.5637,1.9984,0.05,0.0
27.11,16:00,1.1364,3.596,4.9363,3.5644,0.2128,0.0269,1.0438,0.0998,0.1007,0.0316,0.0,0.0,10.12,0.018,0.0003,0.000866,5.4358,2.4596,0.7338,0.0,0.0,0.0,0.0,0.0,0.0,2.316,10.29,2.5748,2.0754,0.0519,0.0
27.11,17:00,1.1569,3.8247,5.1594,3.8247,0.2229,0.0269,1.1086,0.1071,0.1071,0.0,0.0,0.0,9.51,0.018,0.0,0.0,5.8426,2.6678,0.7887,0.0,0.0,0.0,0.0,0.0,0.0,2.4893,11.06,2.7675,2.0844,0.0521,0.0
27.11,18:00,0.9357,3.6664,5.3735,3.6664,0.1803,0.0269,1.0848,0.1027,0.1027,0.0,0.0,0.0,8.99,0.018,0.0,0.0,5.953,2.7307,0.8037,0.0,0.0,0.0,0.0,0.0,0.0,2.5363,11.27,2.8198,2.2404,0.056,0.0
27.11,19:00,0.6488,3.419,5.4319,3.419,0.125,0.0269,1.0347,0.0957,0.0957,0.0,0.0,0.0,8.77,0.018,0.0,0.0,5.9835,2.7701,0.8078,0.0,0.0,0.0,0.0,0.0,0.0,2.5493,11.33,2.8343,2.2827,0.0571,0.0
27.11,20:00,0.5154,3.2903,5.449,3.2903,0.0993,0.0269,1.0107,0.0921,0.0921,0.0,0.0,0.0,8.64,0.018,0.0,0.0,5.9937,2.7749,0.8092,0.0,0.0,0.0,0.0,0.0,0.0,2.5537,11.35,2.8391,2.2944,0.0574,0.0
27.11,21:00,0.4724,3.1078,5.2805,3.1078,0.091,0.0269,0.9583,0.087,0.087,0.0,0.0,0.0,8.44,0.018,0.0,0.0,5.6661,2.6354,0.7649,0.0,0.0,0.0,0.0,0.0,0.0,2.4141,10.73,2.684,2.2983,0.0575,0.0
27.11,22:00,0.4449,2.6915,4.703,2.6915,0.0857,0.0269,0.834,0.0754,0.0754,0.0,0.0,0.0,8.39,0.018,0.0,0.0,4.8076,2.2465,0.649,0.0,0.0,0.0,0.0,0.0,0.0,2.0483,9.1,2.2773,2.1727,0.0543,0.0
27.11,23:00,0.4806,8.2436,13.4065,3.5864,0.0926,0.0269,1.9442,0.1004,0.1004,0.0,0.0,0.0,8.24,0.018,0.0,0.0,13.0419,6.123,1.7607,0.0,1.64,50.0,0.0,0.0,0.0,11.25,50.0,1.4789,1.8435,0.0461,0.0
28.11,00:00,0.4528,0.4528,2.7705,0.0,0.0,0.0269,0.3206,0.0,0.005,0.0,0.0,0.0,8.21,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1.212,36.95,0.0,0.4528,0.2065,8.1668,36.3,0.0,2.7705,0.0693,0.0
28.11,01:00,0.4642,0.4642,2.6195,0.0,0.0,0.0269,0.3221,0.0,0.0051,0.0,0.0,0.0,7.94,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.7733,23.58,0.0,0.4642,0.2117,5.2531,23.35,0.0,2.6195,0.0655,0.0
28.11,02:00,0.554,0.554,2.7182,0.0,0.0,0.0269,0.3655,0.0,0.0061,0.0,0.0,0.0,7.87,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.2498,7.61,0.0,0.554,0.2526,2.2315,9.92,0.0,2.7182,0.068,0.0
28.11,03:00,0.6523,1.3461,2.7861,1.11,0.0802,0.0269,0.4824,0.0311,0.0337,0.0,0.0,0.0,7.92,0.018,0.0,0.0,1.4777,0.6938,0.1995,0.0,0.0267,0.81,0.0,0.236,0.1076,0.6296,2.8,0.7,2.0083,0.0502,0.0
28.11,04:00,0.7278,2.8773,2.9764,2.8521,0.1354,0.0269,0.824,0.0799,0.0801,0.0,0.0,0.0,7.96,0.018,0.0,0.0,4.5785,2.1495,0.6181,0.0,0.0029,0.09,0.0,0.0252,0.0115,1.9507,8.67,2.1688,0.5666,0.0142,0.0
28.11,05:00,0.6668,2.3213,3.6017,2.3186,0.1279,0.0269,0.6915,0.0649,0.0649,0.0,0.0,0.0,7.96,0.018,0.0,0.0,3.5075,1.6545,0.4735,0.0,0.0003,0.01,0.0,0.0027,0.0012,1.4944,6.64,1.6614,1.7557,0.0439,0.0
28.11,06:00,0.6921,4.0836,5.1291,4.0833,0.1333,0.0269,1.1826,0.1143,0.1143,0.0,0.0,0.0,7.9,0.018,0.0,0.0,7.1899,3.3914,0.9706,0.0,0.0,0.0,0.0,0.0003,0.0001,3.0633,13.61,3.4057,1.345,0.0336,0.0
28.11,07:00,0.7622,4.1067,6.5064,4.1067,0.1468,0.0269,1.2224,0.115,0.115,0.0,0.0,0.0,7.99,0.018,0.0,0.0,7.1239,3.3445,0.9617,0.0,0.0,0.0,0.0,0.0,0.0,3.0352,13.49,3.3745,2.757,0.0689,0.0
