timestamp,hour,electricity_demand_kwh,total_electricity_consumption_kwh,thermal_demand_kwh,grid_supply_kwh,cost_grid_eur,cost_grid_subscription_eur,total_cost_hour_eur,emissions_grid_kg,total_emissions_hour_kg,electric_boiler_heat_kwh,electric_boiler_electric_demand_kwh,cost_electric_boiler_eur,emissions_electric_boiler_kg
16.05,12:00,58.0768,139.6682,80.7755,139.6682,11.1891,2.6929,43.7689,2.7934,2.7934,80.7755,81.5914,29.8869,0.0
16.05,13:00,57.365,134.9665,76.8256,134.9665,11.0519,2.6929,42.1703,2.6993,2.6993,76.8256,77.6016,28.4255,0.0
16.05,14:00,62.1984,139.1925,76.2241,139.1925,11.9831,2.6929,42.879,2.7838,2.7838,76.2241,76.994,28.2029,0.0
16.05,15:00,69.2136,149.158,79.145,149.158,13.3347,2.6929,45.3112,2.9832,2.9832,79.145,79.9444,29.2836,0.0
16.05,16:00,80.724,165.5214,83.9494,165.5214,15.5523,2.6929,49.3065,3.3104,3.3104,83.9494,84.7974,31.0613,0.0
16.05,17:00,88.0759,175.1124,86.1661,175.1124,16.9687,2.6929,51.5431,3.5022,3.5022,86.1661,87.0365,31.8815,0.0
16.05,18:00,92.4288,177.3693,84.091,177.3693,17.8073,2.6929,51.6139,3.5474,3.5474,84.091,84.9405,31.1137,0.0
16.05,19:00,96.3797,174.7891,77.6253,174.7891,18.5685,2.6929,49.9828,3.4958,3.4958,77.6253,78.4094,28.7214,0.0
16.05,20:00,98.0593,165.9038,67.1661,165.9038,18.8921,2.6929,46.4365,3.3181,3.3181,67.1661,67.8446,24.8515,0.0
16.05,21:00,91.6513,145.5691,53.3787,145.5691,17.6575,2.6929,40.1006,2.9114,2.9114,53.3787,53.9178,19.7501,0.0
16.05,22:00,81.1085,121.4242,39.9125,121.4242,15.6264,2.6929,33.0869,2.4285,2.4285,39.9125,40.3156,14.7676,0.0
16.05,23:00,71.1517,104.4359,32.9514,104.4359,13.7081,2.6929,28.593,2.0887,2.0887,32.9514,33.2842,12.192,0.0
17.05,00:00,61.6118,98.2787,36.3002,98.2787,11.8701,2.6929,27.9941,1.9656,1.9656,36.3002,36.6669,13.4311,0.0
17.05,01:00,56.3248,108.7542,51.9051,108.7542,10.8515,2.6929,32.7494,2.1751,2.1751,51.9051,52.4294,19.2049,0.0
17.05,02:00,55.4409,125.6467,69.5037,125.6467,10.6813,2.6929,39.0905,2.5129,2.5129,69.5037,70.2057,25.7164,0.0
17.05,03:00,55.7855,148.4331,91.7212,148.4331,10.7476,2.6929,47.3774,2.9687,2.9687,91.7212,92.6477,33.9368,0.0
17.05,04:00,57.8375,172.9555,113.9669,172.9555,11.143,2.6929,56.0036,3.4591,3.4591,113.9669,115.1181,42.1677,0.0
17.05,05:00,56.679,190.4495,132.4328,190.4495,10.9198,2.6929,62.6128,3.809,3.809,132.4328,133.7705,49.0001,0.0
17.05,06:00,57.3217,188.2437,129.6127,188.2437,11.0436,2.6929,61.6932,3.7649,3.7649,129.6127,130.9219,47.9567,0.0
17.05,07:00,59.931,179.0673,117.9449,179.0673,11.5463,2.6929,57.8788,3.5813,3.5813,117.9449,119.1363,43.6396,0.0
17.05,08:00,65.4336,172.8391,106.3314,172.8391,12.6064,2.6929,54.642,3.4568,3.4568,106.3314,107.4054,39.3426,0.0
17.05,09:00,67.9141,167.89,98.9761,167.89,13.0843,2.6929,52.3984,3.3578,3.3578,98.9761,99.9759,36.6212,0.0
17.05,10:00,69.219,162.8734,92.7179,162.8734,13.3357,2.6929,50.3343,3.2575,3.2575,92.7179,93.6545,34.3056,0.0
17.05,11:00,68.7969,155.9635,86.295,155.9635,13.2544,2.6929,47.8765,3.1193,3.1193,86.295,87.1666,31.9291,0.0
17.05,12:00,70.1297,151.7955,80.8492,151.7955,13.5112,2.6929,46.1183,3.0359,3.0359,80.8492,81.6659,29.9142,0.0
17.05,13:00,72.2119,150.1128,77.1219,150.1128,13.9123,2.6929,45.1404,3.0023,3.0023,77.1219,77.9009,28.5351,0.0
17.05,14:00,74.8837,152.029,76.3738,152.029,14.4271,2.6929,45.3783,3.0406,3.0406,76.3738,77.1452,28.2583,0.0
17.05,15:00,77.1423,157.7042,79.7563,157.7042,14.8622,2.6929,47.065,3.1541,3.1541,79.7563,80.5619,29.5098,0.0
17.05,16:00,79.2295,164.9131,84.8268,164.9131,15.2644,2.6929,49.3432,3.2983,3.2983,84.8268,85.6836,31.3859,0.0
17.05,17:00,82.3499,170.9015,87.6662,170.9015,15.8655,2.6929,50.9949,3.418,3.418,87.6662,88.5517,32.4365,0.0
17.05,18:00,82.8658,169.2616,85.5319,169.2616,15.9649,2.6929,50.3047,3.3852,3.3852,85.5319,86.3959,31.6468,0.0
17.05,19:00,85.5471,165.4002,79.0546,165.4002,16.4815,2.6929,48.4246,3.308,3.308,79.0546,79.8531,29.2502,0.0
17.05,20:00,82.4096,152.5411,69.4302,152.5411,15.877,2.6929,44.2591,3.0508,3.0508,69.4302,70.1315,25.6892,0.0
17.05,21:00,74.5588,130.6465,55.5268,130.6465,14.3645,2.6929,37.6023,2.6129,2.6129,55.5268,56.0876,20.5449,0.0
17.05,22:00,64.6604,107.2868,42.2001,107.2868,12.4575,2.6929,30.7644,2.1457,2.1457,42.2001,42.6264,15.614,0.0
17.05,23:00,57.8461,95.2141,36.9943,95.2141,11.1446,2.6929,27.5254,1.9043,1.9043,36.9943,37.368,13.6879,0.0
18.05,00:00,48.9055,90.754,41.43,90.754,9.4221,2.6929,27.4442,1.8151,1.8151,41.43,41.8485,15.3291,0.0
18.05,01:00,42.7512,99.6727,56.3522,99.6727,8.2364,2.6929,31.7797,1.9935,1.9935,56.3522,56.9214,20.8503,0.0
18.05,02:00,40.26,116.5503,75.5274,116.5503,7.7565,2.6929,38.3946,2.331,2.331,75.5274,76.2903,27.9451,0.0
18.05,03:00,39.7279,140.0776,99.3462,140.0776,7.654,2.6929,47.105,2.8016,2.8016,99.3462,100.3497,36.7581,0.0
18.05,04:00,42.3758,165.7448,122.1352,165.7448,8.1641,2.6929,56.0471,3.3149,3.3149,122.1352,123.3689,45.19,0.0
18.05,05:00,47.2456,189.7765,141.1055,189.7765,9.1023,2.6929,64.0043,3.7955,3.7955,141.1055,142.5308,52.209,0.0
18.05,06:00,55.1897,196.2607,139.6603,196.2607,10.6329,2.6929,65.0001,3.9252,3.9252,139.6603,141.071,51.6743,0.0
18.05,07:00,63.5788,191.0997,126.2457,191.0997,12.2491,2.6929,61.6529,3.822,3.822,126.2457,127.5209,46.7109,0.0
18.05,08:00,72.1453,186.9647,113.6712,186.9647,13.8995,2.6929,58.6508,3.7393,3.7393,113.6712,114.8194,42.0584,0.0
18.05,09:00,79.0479,185.4185,105.3069,185.4185,15.2294,2.6929,56.8858,3.7084,3.7084,105.3069,106.3706,38.9636,0.0
18.05,10:00,82.3099,182.8958,99.5801,182.8958,15.8578,2.6929,55.3954,3.6579,3.6579,99.5801,100.5859,36.8446,0.0
18.05,11:00,84.1116,177.064,92.0229,177.064,16.2049,2.6929,52.9463,3.5413,3.5413,92.0229,92.9524,34.0485,0.0
18.05,12:00,83.7127,173.014,88.4083,173.014,16.1281,2.6929,51.5321,3.4603,3.4603,88.4083,89.3013,32.7111,0.0
18.05,13:00,82.5075,169.0623,85.6892,169.0623,15.8959,2.6929,50.2938,3.3812,3.3812,85.6892,86.5547,31.705,0.0
18.05,14:00,81.4379,168.9215,86.6087,168.9215,15.6898,2.6929,50.428,3.3784,3.3784,86.6087,87.4836,32.0452,0.0
18.05,15:00,81.1075,170.244,88.2451,170.244,15.6262,2.6929,50.9698,3.4049,3.4049,88.2451,89.1365,32.6507,0.0
18.05,16:00,82.4429,175.1834,91.8132,175.1834,15.8834,2.6929,52.5472,3.5037,3.5037,91.8132,92.7406,33.9709,0.0
18.05,17:00,85.4738,180.0163,93.5971,180.0163,16.4674,2.6929,53.7912,3.6003,3.6003,93.5971,94.5425,34.6309,0.0
18.05,18:00,86.0668,178.5804,91.5885,178.5804,16.5816,2.6929,53.1623,3.5716,3.5716,91.5885,92.5136,33.8877,0.0
18.05,19:00,81.9041,167.1435,84.387,167.1435,15.7797,2.6929,49.6958,3.3429,3.3429,84.387,85.2394,31.2232,0.0
18.05,20:00,79.0677,154.2409,74.4214,154.2409,15.2332,2.6929,45.462,3.0848,3.0848,74.4214,75.1732,27.5359,0.0
18.05,21:00,72.5309,133.8438,60.6999,133.8438,13.9738,2.6929,39.1257,2.6769,2.6769,60.6999,61.313,22.4589,0.0
18.05,22:00,63.0778,111.4592,47.8976,111.4592,12.1526,2.6929,32.5676,2.2292,2.2292,47.8976,48.3814,17.7221,0.0
18.05,23:00,53.0144,97.9402,44.4765,97.9402,10.2137,2.6929,29.363,1.9588,1.9588,44.4765,44.9258,16.4563,0.0
19.05,00:00,46.7982,100.4894,53.1542,100.4894,9.0162,2.6929,31.3761,2.0098,2.0098,53.1542,53.6911,19.6671,0.0
19.05,01:00,41.6529,116.9386,74.5328,116.9386,8.0249,2.6929,38.2949,2.3388,2.3388,74.5328,75.2857,27.5772,0.0
19.05,02:00,39.1527,135.8359,95.7164,135.8359,7.5432,2.6929,45.6512,2.7167,2.7167,95.7164,96.6832,35.4151,0.0
19.05,03:00,38.6252,163.7427,123.8663,163.7427,7.4415,2.6929,55.965,3.2749,3.2749,123.8663,125.1175,45.8305,0.0
19.05,04:00,41.5898,189.2313,146.165,189.2313,8.0127,2.6929,64.7867,3.7846,3.7846,146.165,147.6414,54.0811,0.0
19.05,05:00,44.5419,209.1566,162.9685,209.1566,8.5815,2.6929,71.5727,4.1831,4.1831,162.9685,164.6146,60.2983,0.0
19.05,06:00,49.9147,207.2416,155.7536,207.2416,9.6166,2.6929,69.9383,4.1448,4.1448,155.7536,157.3269,57.6288,0.0
19.05,07:00,56.099,199.3293,141.798,199.3293,10.808,2.6929,65.9662,3.9866,3.9866,141.798,143.2303,52.4653,0.0
19.05,08:00,64.0994,192.3315,126.9497,192.3315,12.3494,2.6929,62.0137,3.8466,3.8466,126.9497,128.232,46.9714,0.0
19.05,09:00,70.4087,189.5442,117.9442,189.5442,13.5649,2.6929,59.8972,3.7909,3.7909,117.9442,119.1356,43.6394,0.0
19.05,10:00,74.387,185.4871,109.9891,185.4871,14.3314,2.6929,57.7203,3.7097,3.7097,109.9891,111.1001,40.696,0.0
19.05,11:00,74.6891,178.5324,102.8049,178.5324,14.3896,2.6929,55.1203,3.5706,3.5706,102.8049,103.8433,38.0378,0.0
19.05,12:00,75.5148,174.7285,98.2215,174.7285,14.5487,2.6929,53.5836,3.4946,3.4946,98.2215,99.2136,36.342,0.0
19.05,13:00,74.8081,170.9842,95.2144,170.9842,14.4125,2.6929,52.3348,3.4197,3.4197,95.2144,96.1761,35.2293,0.0
19.05,14:00,73.0668,170.2297,96.1913,170.2297,14.0771,2.6929,52.3607,3.4046,3.4046,96.1913,97.1629,35.5908,0.0
19.05,15:00,70.7526,172.611,100.8399,172.611,13.6312,2.6929,53.6349,3.4522,3.4522,100.8399,101.8585,37.3108,0.0
19.05,16:00,72.9411,181.1648,107.1414,181.1648,14.0528,2.6929,56.3881,3.6233,3.6233,107.1414,108.2237,39.6423,0.0
19.05,17:00,75.3283,187.4771,111.0273,187.4771,14.5128,2.6929,58.2858,3.7495,3.7495,111.0273,112.1488,41.0801,0.0
19.05,18:00,76.5111,186.9486,109.3332,186.9486,14.7406,2.6929,57.8868,3.739,3.739,109.3332,110.4376,40.4533,0.0
19.05,19:00,77.1326,179.4569,101.301,179.4569,14.8604,2.6929,55.0347,3.5891,3.5891,101.301,102.3243,37.4814,0.0
19.05,20:00,76.811,164.7652,87.0747,164.7652,14.7984,2.6929,49.709,3.2953,3.2953,87.0747,87.9542,32.2176,0.0
19.05,21:00,72.609,142.8119,69.5009,142.8119,13.9889,2.6929,42.3971,2.8562,2.8562,69.5009,70.2029,25.7153,0.0
19.05,22:00,65.2831,117.158,51.3561,117.158,12.5774,2.6929,34.2721,2.3432,2.3432,51.3561,51.8749,19.0018,0.0
19.05,23:00,58.9904,101.4158,42.0011,101.4158,11.3651,2.6929,29.5984,2.0283,2.0283,42.0011,42.4254,15.5404,0.0
20.05,00:00,51.4305,97.9657,46.0699,97.9657,9.9086,2.6929,29.6474,1.9593,1.9593,46.0699,46.5353,17.0459,0.0
20.05,01:00,45.8406,112.8074,66.2971,112.8074,8.8316,2.6929,36.0545,2.2561,2.2561,66.2971,66.9668,24.5299,0.0
20.05,02:00,41.9733,130.2927,87.4362,130.2927,8.0866,2.6929,43.1309,2.6059,2.6059,87.4362,88.3194,32.3514,0.0
20.05,03:00,42.2214,158.1278,114.7474,158.1278,8.1344,2.6929,53.2838,3.1626,3.1626,114.7474,115.9064,42.4565,0.0
20.05,04:00,43.8375,185.7433,140.4867,185.7433,8.4457,2.6929,63.1187,3.7149,3.7149,140.4867,141.9058,51.9801,0.0
20.05,05:00,49.2659,212.0365,161.1429,212.0365,9.4916,2.6929,71.8074,4.2407,4.2407,161.1429,162.7706,59.6229,0.0
20.05,06:00,54.3627,211.337,155.4046,211.337,10.4735,2.6929,70.6661,4.2267,4.2267,155.4046,156.9743,57.4997,0.0
20.05,07:00,62.516,204.6697,140.7322,204.6697,12.0443,2.6929,66.8082,4.0934,4.0934,140.7322,142.1537,52.0709,0.0
20.05,08:00,66.9924,194.3132,126.0476,194.3132,12.9068,2.6929,62.2373,3.8863,3.8863,126.0476,127.3209,46.6376,0.0
20.05,09:00,72.8228,191.0793,117.074,191.0793,14.03,2.6929,60.0403,3.8216,3.8216,117.074,118.2566,43.3174,0.0
20.05,10:00,73.5777,183.7533,109.0738,183.7533,14.1755,2.6929,57.2257,3.6751,3.6751,109.0738,110.1756,40.3573,0.0
20.05,11:00,74.2805,176.8523,101.5461,176.8523,14.3109,2.6929,54.5759,3.537,3.537,101.5461,102.5719,37.5721,0.0
20.05,12:00,69.3404,166.2954,95.9854,166.2954,13.3591,2.6929,51.5667,3.3259,3.3259,95.9854,96.955,35.5146,0.0
20.05,13:00,69.1981,162.4629,92.3322,162.4629,13.3317,2.6929,50.1875,3.2493,3.2493,92.3322,93.2649,34.1629,0.0
20.05,14:00,67.5168,161.1163,92.6636,161.1163,13.0078,2.6929,49.9862,3.2223,3.2223,92.6636,93.5995,34.2855,0.0
20.05,15:00,69.0982,166.8992,96.823,166.8992,13.3125,2.6929,51.8299,3.338,3.338,96.823,97.801,35.8245,0.0
20.05,16:00,69.5363,173.2954,102.7215,173.2954,13.3969,2.6929,54.0967,3.4659,3.4659,102.7215,103.7591,38.0069,0.0
20.05,17:00,73.0313,179.7508,105.6523,179.7508,14.0702,2.6929,55.8545,3.595,3.595,105.6523,106.7195,39.0914,0.0
20.05,18:00,72.9598,178.4325,104.418,178.4325,14.0564,2.6929,55.384,3.5687,3.5687,104.418,105.4727,38.6347,0.0
